"Cell.line" "Timepoint" "Plate" "Well" "Rep" "Batch" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv" "Total.Cells" "All.Nuclei.Mean.Integr.Itensity" "Positive.W2.Mean.Stain.Area" "Positive.W2.Mean.Stain.Integr.Intens" "Cell.Positive.W2.Mean.Stain.Area"
"18364" 1434 "90min" 1 "O6" 1 1 49 0.1 "DMSO" 812.6712329 1955.410959 1142.739726 0 0 38 38.07038788 25.36856745 1975.236842 19.38574875 0.009814392 1162.565609 19.38574875 0.016674972 2.364864865 0.099383422 0.04202499 0.423592633 0.018009068 0.042515065 1.042763158 0.060097864 0.057633282 0.305921053 0.062987078 0.205893244 0.736842105 0.038876468 0.052760921 2.51754386 0.551804947 0.219183846 4540 2312451 394.596405 3444179.5 0.086915508
"18592" 1434 "90min" 1 "L7" 1 1 50 100 "DMSO" 882.7514677 1837.412916 954.6614481 0 0 44 45.19569083 29.37413074 1851.318182 13.47827318 0.007280366 968.5667141 13.47827318 0.013915689 1.99127907 0.074178782 0.037251826 0.502872777 0.018794274 0.037373815 1.144886364 0.059936872 0.052351809 0.338068182 0.05769019 0.170646613 0.806818182 0.062960775 0.07803589 2.488636364 0.633269812 0.254464582 1692 2070049.875 823.110168 6040032 0.48647173
"18600" 1434 "90min" 1 "M7" 1 1 50 10 "DMSO" 826.6027397 1614.837573 788.2348337 0 0 39 40.28615592 26.03616134 1631.692308 12.46712276 0.007640609 805.089568 12.46712276 0.015485386 2.233552632 0.077824368 0.034843311 0.448246519 0.015614912 0.034835546 1.192307692 0.063129422 0.052947257 0.342948718 0.055294879 0.161233665 0.849358974 0.071286851 0.083930179 2.576923077 0.664300795 0.257788368 1709 2005087.125 826.895874 5752753.5 0.483847791
"18608" 1434 "90min" 1 "N7" 1 1 50 1 "DMSO" 854.9041096 1935.917808 1081.013699 0 0 41 41.25353704 27.3713491 1965.146341 18.80101191 0.009567232 1110.242232 18.80101191 0.016934153 2.1875 0.144337567 0.065982888 0.459010148 0.029110798 0.063420815 1.085365854 0.058889624 0.054257856 0.329268293 0.060956552 0.185127306 0.756097561 0.048017083 0.063506464 2.398373984 0.585564837 0.244150763 3547 2121636.75 457.540955 3596820.75 0.128993785
"18616" 1434 "90min" 1 "O7" 1 1 50 0.1 "DMSO" 868.7377691 2102.632094 1233.894325 0 0 38 38.39994375 25.36856745 2114.184211 18.87921102 0.008929785 1245.446441 18.87921102 0.015158589 2.344594595 0.099501385 0.042438631 0.427259458 0.018097984 0.042358298 1.032894737 0.062898799 0.060895652 0.319078947 0.062987078 0.197402801 0.713815789 0.057450733 0.080483977 2.346491228 0.588148184 0.250650067 4364 2267213.5 409.314117 3435424.25 0.093793336
"18755" 1434 "90min" 1 "L8" 1 1 51 100 "DMSO" 920.0665362 1771.604697 851.5381605 0 0 44 44.79307697 29.37413074 1789.272727 15.43081127 0.008624069 869.2061911 15.43081127 0.017752763 2.043604651 0.278018768 0.136043323 0.498393068 0.068840711 0.138125338 1.130681818 0.053609168 0.047413134 0.329545455 0.060825887 0.184575107 0.801136364 0.062168784 0.077600752 2.549242424 0.673971171 0.264380964 1715 1994213.375 799.162231 5546545 0.465983808
"18763" 1434 "90min" 1 "M8" 1 1 51 10 "DMSO" 888.3033268 1559.551859 671.2485323 0 0 37 37.60851202 24.70097357 1575.189189 12.4361432 0.007895016 686.8858624 12.4361432 0.018105109 2.392361111 0.079915009 0.033404242 0.418453541 0.014065995 0.033614234 1.185810811 0.063338964 0.053414055 0.314189189 0.063338964 0.201594981 0.871621622 0.055013307 0.063116042 2.905405405 0.688911895 0.237113862 1599 2093909.875 880.221008 6603877.5 0.550482181
"18771" 1434 "90min" 1 "N8" 1 1 51 1 "DMSO" 926.221135 1816.334638 890.1135029 0 0 38 38.05802118 25.36856745 1835.736842 13.69490773 0.007460169 909.5157071 13.69490773 0.015057363 2.364864865 0.090227232 0.03815323 0.423455034 0.016116852 0.038060363 1.151315789 0.059259897 0.051471454 0.325657895 0.061919423 0.19013641 0.825657895 0.068400362 0.082843466 2.662280702 0.70656174 0.265397161 2303 2046123.625 656.453491 4964930 0.285042766
"18779" 1434 "90min" 1 "O8" 1 1 51 0.1 "DMSO" 917.9589041 2178.502935 1260.544031 0 0 36 36.58600636 24.03337969 2201.138889 18.73293933 0.008510567 1283.179985 18.73293933 0.01459884 2.460714286 0.104015997 0.042270652 0.407076566 0.016842128 0.041373365 1.024305556 0.050173311 0.048982758 0.305555556 0.062994079 0.20616244 0.71875 0.0625 0.086956522 2.476851852 0.636399567 0.256938891 4349 2163816.25 408.568512 3234223.5 0.093945393
"18890" 1434 "90min" 1 "L9" 1 1 52 100 "DMSO" 981.5342466 1733.138943 751.6046967 0 0 40 40.56595045 26.70375522 1751.5 14.86865573 0.008489098 769.9657534 14.86865573 0.019310801 2.217948718 0.074327847 0.033511977 0.451359671 0.015097933 0.033449894 1.0625 0.06329621 0.059572904 0.31875 0.062978934 0.19758097 0.74375 0.048618742 0.065369737 2.441666667 0.580487564 0.237742347 1667 2011007.625 841.533875 5812626.5 0.504819361
"18898" 1434 "90min" 1 "M9" 1 1 52 10 "DMSO" 918.2798434 1727.892368 809.6125245 0 0 32 32.66217373 21.36300417 1744.21875 12.61523497 0.007232599 825.9389066 12.61523497 0.015273811 2.754032258 0.08218292 0.029840943 0.363417788 0.010874036 0.029921584 1.24609375 0.067234956 0.053956579 0.34765625 0.05250168 0.151016069 0.8984375 0.058866134 0.065520567 2.666666667 0.589635693 0.221113385 1726 2018460 799.970886 5493110 0.463482553
"18906" 1434 "90min" 1 "N9" 1 1 52 1 "DMSO" 915.7495108 1901.776908 986.0273973 0 0 37 37.13298292 24.70097357 1915.027027 13.52464106 0.007062376 999.2775163 13.52464106 0.013534419 2.423611111 0.091015 0.037553467 0.413162536 0.015221645 0.036841785 1.081081081 0.060497189 0.0559599 0.327702703 0.061459049 0.187545139 0.753378378 0.055013307 0.073022148 2.405405405 0.606727384 0.25223498 3567 2091854.75 454.592926 3647378 0.12744405
"18914" 1434 "90min" 1 "O9" 1 1 52 0.1 "DMSO" 937.3405088 2195.520548 1258.180039 0 0 43 43.2032174 28.70653686 2203.069767 20.9402726 0.009505043 1265.729259 20.9402726 0.016544038 2.083333333 0.081275403 0.039012193 0.480703392 0.018483768 0.038451503 0.985465116 0.062257281 0.06317553 0.302325581 0.062396093 0.206387077 0.683139535 0.063085574 0.092346542 2.372093023 0.591873102 0.249515131 4598 2082783.625 382.687439 2897573 0.083229108
"19284" 1434 "90min" 2 "D11" 1 1 80 1 "DMSO" 910.2446184 1123.692759 213.4481409 0 0 37 37.16739621 24.70097357 1143.594595 10.17201897 0.008894777 233.3499762 10.17201897 0.043591258 2.423611111 0.112907112 0.046586315 0.413545438 0.020813741 0.050329998 0.962837838 0.077195104 0.080174564 0.172297297 0.061459049 0.356703501 0.790540541 0.059322375 0.075040269 5.148648649 1.666103508 0.323600156 1913 1891611 659.064758 5212296.5 0.344518953
"19285" 1434 "90min" 2 "E11" 1 1 80 0.1 "DMSO" 997.4129159 1701.843444 704.4305284 0 0 38 37.78447357 25.36856745 1718.815789 10.07500322 0.005861596 721.4028736 10.07500322 0.013965848 2.381756757 0.088122517 0.036998958 0.420411389 0.015388982 0.036604579 1.190789474 0.063251176 0.053117009 0.335526316 0.065664889 0.195707121 0.855263158 0.074243458 0.086807735 2.684210526 0.742115183 0.276474284 1942 1712960.125 545.504272 3745081.25 0.280898183
"19286" 1434 "90min" 2 "B11" 1 1 80 100 "DMSO" 1327.690802 1327.690802 0 0 0 0 0 0 1327.690802 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1808 1761841.5 625.223694 4404154.5 0.345809565
"19292" 1434 "90min" 2 "C11" 1 1 80 10 "DMSO" 1265.227006 1265.227006 0 0 0 0 0 0 1265.227006 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1919 1803494.75 569.719421 4001669.75 0.296883492
"19438" 1434 "90min" 2 "C12" 1 1 81 10 "DMSO" 1011.614481 1575.802348 564.1878669 0 0 122 122.8609996 81.44645341 1581.57377 17.31569681 0.010948397 569.9592891 17.31569681 0.030380585 0.734504132 0.044400661 0.060449846 1.367020858 0.092949009 0.067993848 0.632172131 0.04900661 0.077520991 0.19057377 0.062681791 0.328910903 0.441598361 0.062622661 0.141809089 2.692622951 1.179099533 0.437899979 1919 1766601.125 635.832581 5038419.5 0.331335373
"19439" 1434 "90min" 2 "D12" 1 1 81 1 "DMSO" 933.630137 1912.886497 979.2563601 0 0 47 47.44023033 31.37691238 1932.851064 17.92251283 0.009272578 999.2209268 17.92251283 0.017936487 1.89673913 0.066166603 0.034884398 0.527846791 0.01837345 0.034808301 1.151595745 0.051711011 0.044903788 0.353723404 0.054168297 0.153137442 0.79787234 0.066722533 0.083625575 2.342198582 0.59745688 0.255083785 2053 1744533.25 617.95105 4686239.5 0.30099905
"19440" 1434 "90min" 2 "E12" 1 1 81 0.1 "DMSO" 999.6105675 2290.679061 1291.068493 0 0 35 35.56237619 23.36578581 2307.371429 14.44072207 0.006258516 1307.760861 14.44072207 0.011042326 2.529411765 0.075746434 0.029946265 0.395687079 0.011649933 0.029442289 1.389285714 0.040350356 0.029043958 0.439285714 0.063386569 0.144294629 0.95 0.06913329 0.072771884 2.226190476 0.462026753 0.207541429 1987 1608567.75 586.119812 4141167.75 0.294977258
"19615" 1434 "90min" 2 "B13" 1 1 82 100 "DMSO" 1273.205479 2475.342466 1202.136986 0 0 39 39.76878847 26.03616134 2515.025641 52.63103306 0.020926639 1241.820162 52.63103306 0.04238217 2.289473684 0.250177746 0.109273039 0.442489997 0.053836984 0.121668252 1.320512821 0.23611938 0.178808851 0.647435897 0.212426061 0.328103619 0.673076923 0.067955242 0.100962075 1.23992674 0.665533064 0.536751924 1961 1667482.75 463.031677 3760834.5 0.236120182
"19621" 1434 "90min" 2 "C13" 1 1 82 10 "DMSO" 962.3992172 2137.295499 1174.896282 0 0 39 39.70589729 26.03616134 2147.461538 15.37401457 0.007159157 1185.062321 15.37401457 0.01297317 2.266447368 0.083073623 0.036653674 0.441790234 0.016025747 0.036274562 1.189102564 0.06329621 0.053230236 0.371794872 0.045225854 0.121641952 0.817307692 0.063129422 0.077240704 2.243589744 0.427227828 0.190421546 2088 1711068.625 578.620422 4406073 0.27711706
"19627" 1434 "90min" 2 "D13" 1 1 82 1 "DMSO" 972.7534247 2157.360078 1184.606654 0 0 36 36.60901898 24.03337969 2173.25 17.66089304 0.008126489 1200.496575 17.66089304 0.014711323 2.457142857 0.073906596 0.030078266 0.407332617 0.012185762 0.029915999 1.305555556 0.062994079 0.048250784 0.420138889 0.060892013 0.144933057 0.885416667 0.046049275 0.052008593 2.152777778 0.340109693 0.157986438 1873 1714225.5 621.119141 4717556 0.331617267
"19633" 1434 "90min" 2 "E13" 1 1 82 0.1 "DMSO" 897.5381605 1970.457926 1072.919765 0 0 35 35.37157566 23.36578581 1987.628571 14.93138368 0.00751216 1090.090411 14.93138368 0.013697381 2.544117647 0.091713244 0.036049136 0.393564124 0.014319128 0.036383216 1.332142857 0.073906596 0.055479482 0.396428571 0.07100716 0.179117161 0.935714286 0.063386569 0.067741372 2.454761905 0.587986642 0.239528991 2015 1670285.75 558.907715 3955836 0.277373556
"19801" 1434 "90min" 2 "B14" 1 1 83 100 "DMSO" 1061.455969 2280.232877 1218.776908 0 0 69 70.0736631 46.06397775 2287.753623 22.31947567 0.009756066 1226.297654 22.31947567 0.0182007 1.284926471 0.056505796 0.043975898 0.779679144 0.032876099 0.042166191 0.976449275 0.053701938 0.054997161 0.313405797 0.062951269 0.200861854 0.663043478 0.057937704 0.087381455 2.22705314 0.59062046 0.26520268 1954 1811051.375 606.042847 4853777 0.310154988
"19807" 1434 "90min" 2 "C14" 1 1 83 10 "DMSO" 972.6007828 2119.810176 1147.209393 0 0 41 41.37511717 27.3713491 2134.902439 19.00369027 0.008901433 1162.301656 19.00369027 0.01635005 2.175 0.079056942 0.036348019 0.460362917 0.016746649 0.036377058 1.219512195 0.061112651 0.050112374 0.405487805 0.061112651 0.150713906 0.81402439 0.069157605 0.084957658 2.067073171 0.457658409 0.221404068 1814 1794709.125 660.617493 5258541.5 0.364177229
"19813" 1434 "90min" 2 "D14" 1 1 83 1 "DMSO" 864.9452055 1796.054795 931.109589 0 0 38 37.66596333 25.36856745 1814 13.20319372 0.007278497 949.0547945 13.20319372 0.01391194 2.388513514 0.076737873 0.032127879 0.419092777 0.013522292 0.03226563 1.197368421 0.062544437 0.052234914 0.358552632 0.042821248 0.119428069 0.838815789 0.057450733 0.068490286 2.390350877 0.462199201 0.1933604 2158 1654534.625 584.190918 4341023.5 0.270709415
"19819" 1434 "90min" 2 "E14" 1 1 83 0.1 "DMSO" 829.5440313 1734.158513 904.6144814 0 0 36 36.95569042 24.03337969 1744.444444 13.63282686 0.007814996 914.9004131 13.63282686 0.014900886 2.435714286 0.097634845 0.040084687 0.411189879 0.016267285 0.039561491 1.229166667 0.070076489 0.057011381 0.364583333 0.069275588 0.190013042 0.864583333 0.0625 0.072289157 2.481481481 0.636867056 0.256647918 2013 1691256.875 618.601074 4656351.5 0.307303067
"19969" 1434 "90min" 2 "B15" 1 1 84 100 "DMSO" 1004.168297 2404.136986 1399.968689 0 0 40 41.11690283 26.70375522 2413.975 20.15896759 0.008350943 1409.806703 20.15896759 0.0142991 2.189102564 0.085415947 0.039018705 0.457489879 0.017954259 0.039245149 1.2875 0.058011935 0.045057814 0.4375 0.06329621 0.144677052 0.85 0.064549722 0.07594085 1.995833333 0.392663307 0.196741532 2087 1768961.875 601.608948 4863894.5 0.288264949
"19975" 1434 "90min" 2 "C15" 1 1 84 10 "DMSO" 952.5303327 2096.240705 1143.710372 0 0 38 38.32507508 25.36856745 2114.815789 17.20913532 0.008137416 1162.285457 17.20913532 0.01480629 2.347972973 0.084034215 0.035790112 0.426426426 0.015148242 0.035523694 1.259868421 0.060833033 0.048285227 0.391447368 0.042821248 0.109392097 0.868421053 0.064641478 0.074435641 2.245614035 0.296341157 0.131964421 2108 1761090.125 599.806091 4782899.5 0.284537994
"19981" 1434 "90min" 2 "D15" 1 1 84 1 "DMSO" 828.0763209 1705.573386 877.4970646 0 0 38 38.88291356 25.36856745 1731.447368 16.97326573 0.009802935 903.3710475 16.97326573 0.018788809 2.314189189 0.081338742 0.035147836 0.432633252 0.0151174 0.03494276 1.161184211 0.070638346 0.060833023 0.345394737 0.061197306 0.177180771 0.815789474 0.069608231 0.085326219 2.464912281 0.636900687 0.258386755 1992 1721660.625 608.724365 4745299 0.305584521
"19987" 1434 "90min" 2 "E15" 1 1 84 0.1 "DMSO" 973.4892368 2166.303327 1192.81409 0 0 37 37.77953564 24.70097357 2179.189189 16.61799199 0.007625768 1205.699952 16.61799199 0.013782859 2.413194444 0.240571204 0.099689938 0.420356447 0.062180247 0.147922668 1.307432432 0.063153491 0.048303445 0.402027027 0.052167724 0.129761735 0.905405405 0.061839604 0.068300458 2.290540541 0.338285906 0.147688242 1938 1706183.125 610.241577 4567073 0.314882135
"20138" 1434 "90min" 2 "B16" 1 1 85 100 "DMSO" 953.0078278 2334.162427 1381.154599 0 0 38 38.65463095 25.36856745 2349.947368 19.17056777 0.008157871 1396.939541 19.17056777 0.013723262 2.327702703 0.079883549 0.034318622 0.430093251 0.014536863 0.033799328 1.424342105 0.061919423 0.043472297 0.457236842 0.060097864 0.131437054 0.967105263 0.069288192 0.071644933 2.166666667 0.42181504 0.194683865 1868 1701963 703.751526 5957034 0.376740646
"20144" 1434 "90min" 2 "C16" 1 1 85 10 "DMSO" 997.5753425 2271.620352 1274.04501 0 0 37 37.38576418 24.70097357 2285.513514 16.30886198 0.007135754 1287.938171 16.30886198 0.012662768 2.40625 0.075445108 0.031353811 0.415975123 0.012832085 0.030848203 1.405405405 0.054369855 0.038686243 0.422297297 0.061459049 0.145535028 0.983108108 0.060108136 0.061140922 2.385135135 0.417753837 0.175148917 1809 1664585.75 662.416504 5502813.5 0.366178278
"20150" 1434 "90min" 2 "D16" 1 1 85 1 "DMSO" 979.5792564 2280.636008 1301.056751 0 0 35 35.41734852 23.36578581 2298.2 18.8442533 0.008199571 1318.620744 18.8442533 0.014290882 2.540441176 0.08550534 0.033657673 0.394073419 0.013507351 0.03427623 1.407142857 0.055429947 0.03939184 0.410714286 0.057293656 0.139497597 0.996428571 0.082947285 0.083244587 2.485714286 0.461546542 0.185679643 2054 1638713.375 596.741699 4667357.5 0.29052663
"20156" 1434 "90min" 2 "E16" 1 1 85 0.1 "DMSO" 981.8062622 2257.892368 1276.086106 0 0 34 34.88021466 22.69819193 2280.117647 19.00680055 0.008335886 1298.311385 19.00680055 0.014639632 2.579545455 0.087378162 0.033873472 0.388096964 0.013157257 0.033901985 1.470588235 0.053820193 0.036597731 0.430147059 0.062999342 0.146460009 1.040441176 0.05935726 0.057050087 2.480392157 0.450896425 0.181784329 1960 1604072.125 601.004211 4535230.5 0.306634802
"20342" 1434 "90min" 2 "C17" 1 1 86 10 "DMSO" 992.0802348 2050.005871 1057.925636 0 0 45 45.97482732 30.04172462 2065.955556 18.61201415 0.009008913 1073.875321 18.61201415 0.017331634 1.957386364 0.071034618 0.036290545 0.511541889 0.01852561 0.036215235 1.166666667 0.059591412 0.051078353 0.375 0.02665009 0.071066905 0.791666667 0.059591412 0.075273362 2.125925926 0.275597504 0.129636457 1749 1682960.125 687.217163 5304598 0.392920047
"20343" 1434 "90min" 2 "D17" 1 1 86 1 "DMSO" 929.6223092 2035.377691 1105.755382 0 0 38 38.59781097 25.36856745 2046.921053 14.14095371 0.006908402 1117.298743 14.14095371 0.012656377 2.331081081 0.07914592 0.033952452 0.42946104 0.014403434 0.033538396 1.243421053 0.0498932 0.040125748 0.371710526 0.045829831 0.123294412 0.871710526 0.054267559 0.062254106 2.396929825 0.4719752 0.196908226 1982 1732217.375 647.697205 5100296 0.32678971
"20344" 1434 "90min" 2 "E17" 1 1 86 0.1 "DMSO" 953.7181996 2135.11546 1181.39726 0 0 35 36.08780038 23.36578581 2151.914286 14.19894658 0.006598286 1198.196086 14.19894658 0.01185027 2.492647059 0.075007427 0.030091475 0.401533245 0.012106376 0.030150371 1.303571429 0.062762056 0.048146234 0.392857143 0.044379475 0.112965937 0.910714286 0.057293656 0.062910681 2.345238095 0.287358133 0.122528341 2015 1694361.625 617.368896 4786779.5 0.306386549
"20345" 1434 "90min" 2 "B17" 1 1 86 100 "DMSO" 1031.585127 1031.585127 0 0 0 0 0 0 1031.585127 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1869 1751864.625 672.354431 5447105 0.359740199
"20501" 1434 "90min" 2 "B18" 1 1 87 100 "DMSO" 1008.939335 2350.943249 1342.003914 0 0 40 40.40423205 26.70375522 2366.625 17.00631482 0.007185893 1357.685665 17.00631482 0.012525959 2.227564103 0.085415947 0.038345001 0.449560301 0.017127867 0.038099153 1.3125 0.06329621 0.048225684 0.43125 0.062978934 0.146038108 0.88125 0.062978934 0.071465457 2.095833333 0.390662926 0.186399805 1977 1686830.875 645.730652 4956321 0.326621473
"20507" 1434 "90min" 2 "C18" 1 1 87 10 "DMSO" 975.3424658 2220.753425 1245.410959 0 0 36 37.09641843 24.03337969 2240.444444 20.04629562 0.008947464 1265.101979 20.04629562 0.015845597 2.425 0.075488605 0.031129321 0.412755699 0.012727473 0.030835367 1.322916667 0.069275588 0.052365799 0.409722222 0.064164348 0.156604509 0.913194444 0.065597831 0.071833366 2.293981481 0.472029606 0.205768708 2014 1731728.125 601.157837 4651157 0.298489492
"20513" 1434 "90min" 2 "D18" 1 1 87 1 "DMSO" 880.5479452 1825.917808 945.369863 0 0 38 37.88187925 25.36856745 1840.157895 13.48978856 0.007330778 959.6099495 13.48978856 0.014057575 2.375 0.077951196 0.032821556 0.421495179 0.013869917 0.032906465 1.213815789 0.057450733 0.047330686 0.351973684 0.049107432 0.139520179 0.861842105 0.0636016 0.073797277 2.526315789 0.595940113 0.235892961 2037 1747629.75 621.907471 4735860.5 0.305305582
"20519" 1434 "90min" 2 "E18" 1 1 87 0.1 "DMSO" 899.8962818 2001.454012 1101.55773 0 0 37 37.33904553 24.70097357 2017 13.89644239 0.006889659 1117.103718 13.89644239 0.012439707 2.409722222 0.082435641 0.034209603 0.415455305 0.01413913 0.034032854 1.297297297 0.061459049 0.047374684 0.402027027 0.052167724 0.129761735 0.89527027 0.062593773 0.069916064 2.265765766 0.33954731 0.149859847 2001 1774399.5 624.664246 4843865.5 0.312176035
"20691" 1434 "90min" 2 "C19" 1 1 88 10 "DMSO" 1033.704501 2195.127202 1161.422701 0 0 41 41.48714624 27.3713491 2219.707317 16.81850752 0.007576903 1186.002816 16.81850752 0.014180833 2.175 0.132166368 0.060766146 0.461609416 0.03114043 0.067460561 1.25304878 0.06547784 0.052254821 0.411585366 0.057580802 0.139900023 0.841463415 0.068604336 0.08152979 2.089430894 0.36247138 0.17347852 1870 1779852.875 663.214844 5148545 0.354660344
"20692" 1434 "90min" 2 "D19" 1 1 88 1 "DMSO" 917.0684932 1952.661448 1035.592955 0 0 39 39.41723245 26.03616134 1968.461538 15.73271174 0.00799239 1051.393045 15.73271174 0.014963683 2.282894737 0.080560801 0.035288881 0.438578386 0.01567134 0.035732131 1.253205128 0.053551343 0.042731506 0.391025641 0.051134234 0.130769516 0.862179487 0.062794515 0.0728323 2.25 0.378999144 0.168444064 1971 1728982.25 619.999512 4775727 0.314560889
"20693" 1434 "90min" 2 "E19" 1 1 88 0.1 "DMSO" 958.4227006 2085.072407 1126.649706 0 0 36 36.19198353 24.03337969 2100.722222 19.67247695 0.009364626 1142.299522 19.67247695 0.01722182 2.485714286 0.078890681 0.03173763 0.402692445 0.012775499 0.031725201 1.347222222 0.052704628 0.039120961 0.413194444 0.058397074 0.141330734 0.934027778 0.063288675 0.067758879 2.3125 0.400582413 0.173224827 1825 1730270.125 637.05365 4927315 0.349070493
"20694" 1434 "90min" 2 "B19" 1 1 88 100 "DMSO" 5595.712329 5595.712329 0 0 0 0 0 0 5595.712329 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1419 2168101.25 408.808594 3177424.25 0.288096261
"20899" 1434 "90min" 2 "C2" 1 1 71 10 "DMSO" 970.1350294 2059.864971 1089.729941 0 0 54 54.26166632 36.05006954 2068.407407 13.94398297 0.00674141 1098.272378 13.94398297 0.012696289 1.660377358 0.082688299 0.049800908 0.60374594 0.030217401 0.050049863 1.074074074 0.061995694 0.057720129 0.363425926 0.036572802 0.100633444 0.710648148 0.058600392 0.082460486 1.987654321 0.360310622 0.181274288 1936 1815247.5 644.030518 5374386.5 0.332660392
"20900" 1434 "90min" 2 "D2" 1 1 71 1 "DMSO" 971.2054795 2210.890411 1239.684932 0 0 39 40.03581158 26.03616134 2229.641026 19.71839534 0.008843753 1258.435546 19.71839534 0.015668975 2.25 0.108739709 0.04832876 0.445461047 0.021641554 0.048582371 1.275641026 0.0586266 0.045958541 0.403846154 0.053354099 0.132114913 0.871794872 0.060746314 0.069679596 2.198717949 0.33748261 0.153490633 1846 1654632.375 627.725525 4456717 0.34004633
"20901" 1434 "90min" 2 "E2" 1 1 71 0.1 "DMSO" 1022.446184 2394.164384 1371.7182 0 0 37 38.06401884 24.70097357 2413.513514 19.65765559 0.008144829 1391.06733 19.65765559 0.014131347 2.364583333 0.091490632 0.038692073 0.423521767 0.016340286 0.038581928 1.337837838 0.071351444 0.053333402 0.429054054 0.0627809 0.146323988 0.908783784 0.056278146 0.061926882 2.166666667 0.366940134 0.169356985 1893 1664996 616.628418 4461569.5 0.325741372
"20902" 1434 "90min" 2 "B2" 1 1 71 100 "DMSO" 978.3111546 978.3111546 0 0 0 0 0 0 978.3111546 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 129 13139170 1528.360352 30432670 11.84775467
"21078" 1434 "90min" 2 "C20" 1 1 89 10 "DMSO" 1000.463796 1411.704501 411.2407045 0 0 40 40.40153674 26.70375522 1420.45 9.742715885 0.006858894 419.9862035 9.742715885 0.023197705 2.230769231 0.120096115 0.05383619 0.449530311 0.023968395 0.053318752 0.890625 0.057925543 0.065039207 0.253125 0.0599646 0.236897184 0.6375 0.062017367 0.097282145 2.741666667 1.094501929 0.39921043 1887 1718773.875 672.388672 5398544 0.3563268
"21079" 1434 "90min" 2 "D20" 1 1 89 1 "DMSO" 910.816047 1719.23092 808.4148728 0 0 47 47.46649997 31.37691238 1734.87234 15.40414543 0.008879123 824.0562935 15.40414543 0.018693074 1.89673913 0.08038254 0.042379333 0.528139082 0.022198255 0.042031078 1.106382979 0.058157415 0.052565356 0.337765957 0.057783408 0.171075288 0.768617021 0.058157415 0.075665011 2.372340426 0.602142678 0.25381799 2171 1750454.25 588.185547 4578589 0.270928396
"21080" 1434 "90min" 2 "E20" 1 1 89 0.1 "DMSO" 930.8043053 1981.244618 1050.440313 0 0 37 37.82959134 24.70097357 2010.027027 15.82453525 0.007872797 1079.222722 15.82453525 0.0146629 2.378472222 0.081755904 0.034373285 0.420913395 0.014249271 0.033853213 1.300675676 0.062217832 0.047835008 0.391891892 0.043322937 0.110548184 0.908783784 0.063523895 0.0698999 2.346846847 0.301432737 0.128441589 2036 1784453.375 644.875183 5215949.5 0.316736337
"21084" 1434 "90min" 2 "B20" 1 1 89 100 "DMSO" 912.9510763 912.9510763 0 0 0 0 0 0 912.9510763 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1803 1664464.875 679.997742 5703890.5 0.377147943
"21273" 1434 "90min" 2 "B21" 1 1 90 100 "DMSO" 1076.520548 2378.547945 1302.027397 0 0 42 43.54202335 28.03894298 2389.619048 17.61921399 0.007373231 1313.0985 17.61921399 0.013418044 2.067073171 0.079537535 0.038478336 0.484473139 0.018598062 0.038388222 1.258928571 0.050852917 0.040393806 0.395833333 0.047149434 0.119114359 0.863095238 0.053885067 0.062432354 2.212301587 0.297461243 0.134457818 1852 1735969.25 669.44635 5252430.5 0.361472111
"21279" 1434 "90min" 2 "C21" 1 1 90 10 "DMSO" 1056.727984 2228.21135 1171.483366 0 0 40 40.53225911 26.70375522 2237.475 19.34171458 0.008644438 1180.747016 19.34171458 0.016380913 2.221153846 0.092753646 0.041759217 0.450984802 0.018908838 0.041927883 1.275 0.058011935 0.045499557 0.40625 0.054816126 0.134932003 0.86875 0.079813484 0.091871637 2.1875 0.40109803 0.183359099 1776 1718360.875 683.52002 5220060.5 0.384864876
"21285" 1434 "90min" 2 "D21" 1 1 90 1 "DMSO" 893.5107632 1815.643836 922.1330724 0 0 39 39.02800681 26.03616134 1831.948718 16.46679069 0.008988674 938.4379547 16.46679069 0.017547021 2.305921053 0.085707353 0.037168381 0.434247642 0.016086107 0.037043625 1.211538462 0.065102691 0.053735554 0.346153846 0.060572505 0.174987236 0.865384615 0.052757945 0.060964737 2.60042735 0.618956006 0.23802088 2046 1737284 617.435547 4785359.5 0.301776905
