"Cell.line" "TimePoint" "Plate" "Well" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv"
"14380" 1434 "90min" 5 "G21" 302 100 "DMSO" 1306.78865 2448.716243 1141.927593 0 0 38 43.26089173 22.82739287 2471.947368 20.67763823 0.008364918 1165.158719 20.67763823 0.017746628 2.310810811 0.06993562 0.030264537 0.433128672 0.012913802 0.029815163 1.338947368 0.057693949 0.043089034 0.435 0.062590475 0.14388615 0.903947368 0.054402875 0.060183676 2.129405555 0.386754711 0.18162567
"14397" 1434 "90min" 5 "J22" 303 0.2 "DMSO" 1292.696673 2444.473581 1151.776908 0 0 39 44.03945781 23.42811374 2462.846154 21.78306738 0.008844672 1170.149481 21.78306738 0.018615628 2.273157895 0.10838134 0.047678756 0.440923687 0.021716609 0.049252534 1.295384615 0.061509355 0.047483469 0.413076923 0.058855481 0.14248068 0.882307692 0.05705314 0.064663541 2.182162162 0.35555319 0.16293619
"14398" 1434 "90min" 5 "I22" 303 1 "DMSO" 1284.818004 2466.876712 1182.058708 0 0 34 38.5260278 20.42450941 2509.470588 20.75723356 0.008271559 1224.652584 20.75723356 0.016949487 2.594848485 0.076938336 0.029650416 0.385723146 0.011981639 0.031062794 1.39 0.059797639 0.043019884 0.459411765 0.059642428 0.129823467 0.930588235 0.06271345 0.067391192 2.073101832 0.394410674 0.190251471
"14399" 1434 "90min" 5 "H22" 303 10 "DMSO" 1371.696673 2770.050881 1398.354207 0 0 35 39.35128386 21.02523028 2785.485714 18.00224076 0.006462873 1413.789041 18.00224076 0.012733329 2.540588235 0.079997772 0.031487894 0.393985621 0.012314538 0.031256314 1.406285714 0.063203021 0.044943229 0.457428571 0.059869606 0.130882962 0.948857143 0.075761679 0.07984519 2.126581589 0.430055151 0.202228381
"14413" 1434 "90min" 5 "J23" 304 0.2 "DMSO" 1317.753425 2584.367906 1266.614481 0 0 36 40.98348447 21.62595114 2599.527778 17.98489225 0.006918523 1281.774353 17.98489225 0.014031247 2.442857143 0.118484832 0.048502563 0.410327237 0.02063945 0.050299976 1.412777778 0.072411961 0.051255025 0.464722222 0.064475294 0.138739424 0.948055556 0.075396834 0.079527864 2.093480577 0.427658074 0.204280889
"14414" 1434 "90min" 5 "I23" 304 1 "DMSO" 1305.455969 2510.093933 1204.637965 0 0 36 40.53405797 21.62595114 2547.333333 22.45885126 0.008816613 1241.877365 22.45885126 0.018084597 2.468 0.098153541 0.039770479 0.405827573 0.016619973 0.040953288 1.368611111 0.059577214 0.043531149 0.454444444 0.068928304 0.151675975 0.914166667 0.071648946 0.07837624 2.073822695 0.441424847 0.212855635
"14415" 1434 "90min" 5 "H23" 304 10 "DMSO" 1297.866928 2441.25636 1143.389432 0 0 37 42.38709235 22.22667201 2458.027027 23.17863778 0.009429773 1160.160099 23.17863778 0.019978827 2.364444444 0.138943862 0.058763851 0.42438018 0.02538183 0.059809178 1.327567568 0.061481949 0.046311729 0.441891892 0.063980806 0.144788368 0.885675676 0.074443884 0.084053211 2.062469724 0.436739631 0.211755657
"14416" 1434 "90min" 5 "G23" 304 100 "DMSO" 1349.90411 2568.671233 1218.767123 0 0 39 43.93840996 23.42811374 2582.384615 18.58920936 0.007198467 1232.480506 18.58920936 0.015082761 2.276315789 0.085088858 0.037380076 0.439911994 0.016654591 0.037858915 1.351025641 0.055950865 0.041413622 0.435128205 0.06414916 0.147425883 0.915897436 0.078596838 0.085814016 2.168872597 0.467160772 0.215393367
"14449" 1434 "90min" 5 "O3" 306 0.2 "DMSO" 1320.189824 2435.53229 1115.342466 0 0 36 40.37695067 21.62595114 2461.638889 17.79269959 0.007227989 1141.449065 17.79269959 0.015587817 2.478571429 0.111068152 0.044811358 0.404254612 0.018316269 0.045308745 1.295 0.060780636 0.046934854 0.424166667 0.061475895 0.144933349 0.870833333 0.055927249 0.064222678 2.1016477 0.364426928 0.173400579
"14450" 1434 "90min" 5 "N3" 306 1 "DMSO" 1229.83953 2281.131115 1051.291585 0 0 38 42.22196356 22.82739287 2301.263158 15.0471048 0.006538628 1071.423628 15.0471048 0.014044029 2.368108108 0.077310264 0.032646425 0.422726908 0.014156099 0.033487574 1.246315789 0.068356026 0.054846473 0.388157895 0.056752438 0.146209672 0.858157895 0.072217961 0.084154631 2.271128996 0.47503847 0.20916402
"14451" 1434 "90min" 5 "M3" 306 10 "DMSO" 1312.197652 2465.035225 1152.837573 0 0 38 42.70132715 22.82739287 2479.552632 22.57563548 0.009104721 1167.35498 22.57563548 0.019339135 2.341081081 0.070070749 0.029930937 0.427526303 0.012823604 0.02999489 1.223421053 0.066465855 0.054327866 0.385263158 0.045006717 0.116820713 0.838157895 0.070398682 0.083992148 2.210860972 0.35934637 0.162536847
"14465" 1434 "90min" 5 "O4" 307 0.2 "DMSO" 1316.197652 2621.344423 1305.146771 0 0 33 37.96853866 19.82378855 2664.575758 21.22944639 0.007967289 1348.378106 21.22944639 0.015744431 2.6328125 0.077469427 0.029424589 0.380141556 0.011219889 0.029515028 1.413333333 0.066033451 0.046721781 0.473333333 0.052241427 0.110369211 0.94 0.062898728 0.066913541 2.020037071 0.341502671 0.169057626
"14466" 1434 "90min" 5 "N4" 307 1 "DMSO" 1296.706458 2564.091977 1267.385519 0 0 34 39.16172236 20.42450941 2576.647059 16.45725842 0.006387083 1279.940601 16.45725842 0.01285783 2.553030303 0.081527789 0.031933733 0.392087729 0.012805338 0.032659368 1.316470588 0.06371729 0.048400086 0.407941176 0.056234326 0.137849106 0.908529412 0.070802001 0.077930335 2.274254037 0.383792698 0.168755421
"14467" 1434 "90min" 5 "M4" 307 10 "DMSO" 1272.238748 2429.968689 1157.729941 0 0 37 41.84070382 22.22667201 2451.27027 19.86432963 0.008103688 1179.031523 19.86432963 0.016848006 2.388888889 0.065455668 0.027400047 0.41890973 0.011463159 0.02736427 1.232702703 0.060902867 0.049405965 0.377837838 0.062589276 0.165651159 0.854864865 0.062788075 0.073447953 2.343843758 0.540339577 0.230535664
"14480" 1434 "90min" 5 "O5" 308 0.2 "DMSO" 1356.017613 2598.244618 1242.227006 0 0 38 42.84857992 22.82739287 2615.210526 18.52851403 0.007084903 1259.192914 18.52851403 0.014714595 2.334594595 0.093172319 0.039909421 0.4290006 0.017033097 0.039704134 1.296052632 0.061183794 0.0472078 0.438157895 0.062767493 0.143253137 0.857894737 0.07215441 0.084106368 2.011920341 0.408829698 0.20320372
"14481" 1434 "90min" 5 "N5" 308 1 "DMSO" 1237.947162 2491.365949 1253.418787 0 0 35 38.96175764 21.02523028 2510.228571 18.63912033 0.007425268 1272.281409 18.63912033 0.014650155 2.566176471 0.08286589 0.032291579 0.390085679 0.01280107 0.032816046 1.336571429 0.059603733 0.044594499 0.418857143 0.059595274 0.142280667 0.917714286 0.067609855 0.073672008 2.243074172 0.403360516 0.179824868
"14482" 1434 "90min" 5 "M5" 308 10 "DMSO" 1271.657534 2504.563601 1232.906067 0 0 37 41.08106641 22.22667201 2527.351351 19.37956572 0.007667935 1255.693817 19.37956572 0.015433353 2.433888889 0.081074138 0.033310534 0.411304229 0.013571467 0.032996177 1.270540541 0.055173763 0.043425425 0.381351351 0.041443547 0.108675495 0.889189189 0.057318718 0.06446178 2.365251624 0.367499778 0.155374496
"14483" 1434 "90min" 5 "L5" 308 100 "DMSO" 1330.675147 2619.324853 1288.649706 0 0 57 64.22188728 34.24108931 2626.315789 18.95309803 0.00721661 1295.640643 18.95309803 0.01462836 1.558035714 0.067350363 0.04322774 0.642990461 0.027258648 0.042393549 0.952631579 0.06034207 0.063342504 0.326315789 0.06116814 0.187450752 0.626315789 0.041171747 0.065736403 2.003866138 0.476177163 0.237629228
"14500" 1434 "90min" 5 "O6" 309 0.2 "DMSO" 1248.861057 2452.454012 1203.592955 0 0 36 40.69112896 21.62595114 2482.638889 19.90858075 0.008019121 1233.777832 19.90858075 0.016136277 2.457142857 0.079947462 0.032536758 0.40740017 0.013409965 0.032915954 1.350555556 0.065680806 0.048632435 0.441111111 0.063235513 0.143355068 0.909444444 0.064451286 0.070868854 2.114447606 0.402405193 0.190312208
"14501" 1434 "90min" 5 "N6" 309 1 "DMSO" 1255.023483 2394.671233 1139.64775 0 0 36 40.99576787 21.62595114 2424.194444 21.61853629 0.008917823 1169.170961 21.61853629 0.018490483 2.442857143 0.126574122 0.051813968 0.410450219 0.021748567 0.0529871 1.229444444 0.05605836 0.045596497 0.378333333 0.036761781 0.097167704 0.851111111 0.058738052 0.069013377 2.275685949 0.315657369 0.138708669
"14502" 1434 "90min" 5 "M6" 309 10 "DMSO" 1223.250489 2409.547945 1186.297456 0 0 38 42.41583609 22.82739287 2439 23.07801106 0.009462079 1215.749511 23.07801106 0.018982538 2.358108108 0.088501031 0.037530523 0.424667962 0.016436318 0.038703926 1.292894737 0.06035516 0.046682192 0.421052632 0.061238986 0.145442591 0.871842105 0.068214893 0.078242256 2.123399716 0.395661286 0.18633387
"14503" 1434 "90min" 5 "L6" 309 100 "DMSO" 1292.636008 2690.131115 1397.495108 0 0 43 48.93601794 25.8309972 2703.186047 18.81521144 0.006960383 1410.550039 18.81521144 0.013338918 2.047619048 0.117552469 0.057409345 0.489948117 0.028172445 0.057500873 1.172325581 0.060625203 0.051713623 0.396511628 0.046387792 0.116989739 0.775813953 0.050813972 0.065497626 1.981276258 0.252901414 0.12764571
"14520" 1434 "90min" 5 "O7" 310 0.2 "DMSO" 1331.334638 2599.02544 1267.690802 0 0 43 48.68037721 25.8309972 2621.72093 20.37076054 0.007769996 1290.386292 20.37076054 0.01578656 2.05952381 0.127527183 0.061920713 0.487388638 0.030482819 0.062543147 1.186744186 0.06262971 0.052774398 0.381627907 0.047002038 0.123161952 0.805116279 0.068011627 0.084474291 2.152548877 0.404001947 0.187685377
"14521" 1434 "90min" 5 "N7" 310 1 "DMSO" 1374.297456 2706.270059 1331.972603 0 0 46 52.50941687 27.63315979 2746.543478 26.98535119 0.009825204 1372.246022 26.98535119 0.019665097 1.914 0.15269399 0.079777424 0.525725039 0.041934514 0.079765108 1.085 0.059916609 0.055222681 0.36826087 0.041381926 0.112371227 0.71673913 0.056649187 0.079037386 1.982566021 0.363190834 0.183192302
"14530" 1434 "90min" 5 "O8" 311 0.2 "DMSO" 1181.90411 2262.917808 1081.013699 0 0 37 41.89339792 22.22667201 2289.108108 19.30858155 0.00843498 1107.203999 19.30858155 0.017439046 2.388888889 0.107882947 0.045160303 0.419437304 0.019009779 0.0453221 1.333513514 0.065752745 0.049307895 0.421621622 0.068739182 0.163035238 0.911891892 0.072104779 0.07907163 2.238930453 0.515242056 0.230128656
"14531" 1434 "90min" 5 "N8" 311 1 "DMSO" 1287.066536 2455.692759 1168.626223 0 0 36 40.44413017 21.62595114 2475.666667 17.63762213 0.007124393 1188.60013 17.63762213 0.014838987 2.471428571 0.068433861 0.027690001 0.404927214 0.011268954 0.02782958 1.311388889 0.0623425 0.047539292 0.413333333 0.065639709 0.158805748 0.898055556 0.066195358 0.073709647 2.242327327 0.487582856 0.217444996
"14532" 1434 "90min" 5 "M8" 311 10 "DMSO" 1230.362035 2374.365949 1144.003914 0 0 38 43.10646686 22.82739287 2397.763158 19.91120045 0.008304073 1167.401123 19.91120045 0.017056006 2.320810811 0.094908681 0.040894622 0.431582568 0.017581594 0.040737497 1.243684211 0.04928796 0.039630607 0.382368421 0.049996444 0.130754636 0.861315789 0.06994867 0.081211411 2.31017444 0.495148831 0.214333958
"14533" 1434 "90min" 5 "L8" 311 100 "DMSO" 1261.575342 2592.244618 1330.669276 0 0 50 56.48577694 30.03604325 2600.78 21.59581403 0.008303591 1339.204658 21.59581403 0.01612585 1.773061224 0.09396817 0.052997702 0.565536413 0.029735013 0.052578423 1.0606 0.063804868 0.06015922 0.3278 0.06165374 0.188083405 0.7328 0.04944756 0.067477566 2.33561707 0.560183513 0.239843903
"14550" 1434 "90min" 5 "O9" 312 0.2 "DMSO" 1411.774951 2862.812133 1451.037182 0 0 36 40.74846999 21.62595114 2885.055556 18.9238239 0.006559258 1473.280604 18.9238239 0.012844684 2.453428571 0.075496118 0.03077168 0.407974269 0.012769687 0.031300225 1.398333333 0.072525857 0.051865929 0.475555556 0.050508525 0.106209515 0.922777778 0.075992899 0.082352328 1.974241347 0.3625071 0.183618432
"14551" 1434 "90min" 5 "N9" 312 1 "DMSO" 1240.068493 2482.616438 1242.547945 0 0 37 42.43524612 22.22667201 2508.486486 17.43658609 0.006951038 1268.417993 17.43658609 0.013746719 2.375 0.207398857 0.087325834 0.424862296 0.045397525 0.106852327 1.362162162 0.057645234 0.042318922 0.446756757 0.068070799 0.152366579 0.915405405 0.06644106 0.072581022 2.109326178 0.426080566 0.201998425
"14552" 1434 "90min" 5 "M9" 312 10 "DMSO" 1189.093933 2327.003914 1137.90998 0 0 40 45.07051903 24.0288346 2338.825 16.28415543 0.006962537 1149.731067 16.28415543 0.014163447 2.221025641 0.105076285 0.047309803 0.451246686 0.021822834 0.048361206 1.20075 0.061159208 0.050934173 0.37425 0.040312084 0.107714319 0.8265 0.063348851 0.076647128 2.243007824 0.373505247 0.166519815
"14553" 1434 "90min" 5 "L9" 312 100 "DMSO" 1283 2579 1296 0 0 50 56.5607427 30.03604325 2596.28 21.38666378 0.008237426 1313.28 21.38666378 0.016284923 1.772857143 0.113137085 0.063816245 0.566286971 0.035686125 0.06301774 1.033 0.056288252 0.05449008 0.3278 0.06165374 0.188083405 0.7052 0.065097729 0.092311016 2.262132006 0.619764269 0.273973521
"14570" 1434 "90min" 5 "O10" 313 0.2 "DMSO" 1147.704501 2156.675147 1008.970646 0 0 37 42.04453203 22.22667201 2172.621622 14.38624218 0.006621605 1024.917121 14.38624218 0.014036493 2.378611111 0.086722967 0.036459498 0.420950461 0.015172037 0.036042334 1.293783784 0.066681305 0.051539759 0.404864865 0.054854435 0.135488257 0.888918919 0.064497364 0.072557083 2.237297297 0.352440415 0.15752954
"14571" 1434 "90min" 5 "N10" 313 1 "DMSO" 1181.21135 2214.949119 1033.737769 0 0 36 41.10897111 21.62595114 2238.805556 18.57312874 0.008295999 1057.594205 18.57312874 0.017561678 2.432 0.077033224 0.031674846 0.411583611 0.012990929 0.031563281 1.281111111 0.054708463 0.042703917 0.399166667 0.058621059 0.146858603 0.881944444 0.051482005 0.058373297 2.265249723 0.428527904 0.189174686
"14572" 1434 "90min" 5 "M10" 313 10 "DMSO" 1201.876712 2393.176125 1191.299413 0 0 35 39.63446434 21.02523028 2419.371429 23.64453141 0.009773006 1217.494716 23.64453141 0.019420644 2.522058824 0.072562592 0.028771174 0.396820828 0.011445694 0.028843481 1.329142857 0.061852359 0.046535524 0.403428571 0.061498104 0.152438643 0.925714286 0.068697363 0.074210115 2.359804918 0.475129843 0.201342848
"14573" 1434 "90min" 5 "L10" 313 100 "DMSO" 1194.221135 2363.575342 1169.354207 0 0 37 41.90961815 22.22667201 2380.432432 14.43479696 0.006063939 1186.211297 14.43479696 0.012168824 2.385555556 0.075534077 0.031663097 0.419599701 0.013334878 0.031779999 1.351351351 0.064942802 0.048057674 0.426216216 0.068530259 0.160787545 0.925135135 0.074893318 0.080953922 2.249590558 0.552731334 0.245703082
"14590" 1434 "90min" 5 "O11" 314 0.2 "DMSO" 1224.639922 2311.526419 1086.886497 0 0 37 41.60056611 22.22667201 2341.459459 17.71000125 0.007563659 1116.819538 17.71000125 0.015857532 2.402777778 0.067680388 0.02816756 0.416505468 0.011712001 0.028119681 1.334864865 0.059750482 0.044761446 0.439459459 0.063155274 0.143711262 0.895405405 0.055357153 0.061823564 2.088674023 0.385353525 0.184496729
"14591" 1434 "90min" 5 "N11" 314 1 "DMSO" 1186.863014 2378.136986 1191.273973 0 0 36 39.90247239 21.62595114 2389.083333 15.44090116 0.006463107 1202.22032 15.44090116 0.012843653 2.507142857 0.100339759 0.040021556 0.399504129 0.016584169 0.041511884 1.347222222 0.060738837 0.045084498 0.43 0.06360593 0.147920767 0.917222222 0.066573745 0.072581914 2.190475739 0.421850252 0.19258385
"14592" 1434 "90min" 5 "M11" 314 10 "DMSO" 1279.491194 2704.46184 1424.970646 0 0 35 38.95667893 21.02523028 2725.942857 18.81010814 0.006900404 1446.451663 18.81010814 0.013004312 2.566176471 0.076949992 0.029986243 0.390034831 0.01203217 0.030848962 1.402571429 0.053979455 0.038486065 0.464 0.065851884 0.141922163 0.938571429 0.064221256 0.068424474 2.079605345 0.428236124 0.205921823
"14593" 1434 "90min" 5 "L11" 314 100 "DMSO" 1206.720157 2334.344423 1127.624266 0 0 38 43.32967614 22.82739287 2363.315789 21.50688798 0.009100302 1156.595633 21.50688798 0.018594993 2.307567568 0.076318245 0.033073027 0.433817342 0.014325972 0.03302305 1.276052632 0.051177459 0.040106072 0.394473684 0.046539572 0.117978901 0.881578947 0.050109411 0.056840526 2.265516209 0.290815332 0.128366035
"14610" 1434 "90min" 5 "O12" 315 0.2 "DMSO" 1125.790607 2099.911937 974.1213307 0 0 38 42.6623098 22.82739287 2112.394737 14.82244367 0.007016891 986.6041302 14.82244367 0.015023699 2.351351351 0.152664523 0.064926291 0.427135661 0.029325935 0.068657192 1.279473684 0.053673053 0.041949321 0.417368421 0.060524027 0.145013433 0.862105263 0.070102546 0.08131553 2.119910159 0.4045253 0.190821907
"14611" 1434 "90min" 5 "N12" 315 1 "DMSO" 1198.968689 2418.031311 1219.062622 0 0 35 39.8037237 21.02523028 2429.142857 13.61690743 0.005605643 1230.174168 13.61690743 0.011069089 2.511176471 0.0694465 0.027654966 0.398515456 0.011026345 0.02766855 1.365714286 0.05611363 0.041087386 0.436571429 0.0626354 0.143471138 0.929142857 0.07566845 0.081438983 2.188189392 0.447801876 0.204644935
"14612" 1434 "90min" 5 "M12" 315 10 "DMSO" 1174.849315 2351.452055 1176.60274 0 0 38 41.84888642 22.82739287 2367.263158 15.2487203 0.006441498 1192.413843 15.2487203 0.012788111 2.388378378 0.064614821 0.027053846 0.418991654 0.011313807 0.027002465 1.276315789 0.051696675 0.040504612 0.411578947 0.057352693 0.139347976 0.864736842 0.067493217 0.078050585 2.150349629 0.382816338 0.178025161
"14624" 1434 "90min" 5 "O13" 316 0.2 "DMSO" 1313.618395 2563.227006 1249.608611 0 0 37 41.53004892 22.22667201 2595.621622 21.84204833 0.008414959 1282.003226 21.84204833 0.017037436 2.420277778 0.191512567 0.079128342 0.415799449 0.034186652 0.082219089 1.425405405 0.062565281 0.043892973 0.476486486 0.064645023 0.135670212 0.948918919 0.068871208 0.072578601 2.042291952 0.408548561 0.200044152
"14625" 1434 "90min" 5 "N13" 316 1 "DMSO" 1188.876712 2393.835616 1204.958904 0 0 35 39.91751549 21.02523028 2410.6 17.4207449 0.007226726 1221.723288 17.4207449 0.014259158 2.503823529 0.065505711 0.026162272 0.399654741 0.010468317 0.026193402 1.356 0.061510401 0.045361653 0.443142857 0.062955233 0.142065322 0.912857143 0.059978988 0.065704682 2.112112985 0.399599525 0.189194199
"14626" 1434 "90min" 5 "M13" 316 10 "DMSO" 1254.994129 2616.829746 1361.835616 0 0 36 39.72289472 21.62595114 2631.722222 17.05220742 0.006479486 1376.728093 17.05220742 0.012386039 2.518 0.096369387 0.038272195 0.397706195 0.015253161 0.038352837 1.385277778 0.046320999 0.033438058 0.429722222 0.063851887 0.148588748 0.955555556 0.06002116 0.062812842 2.28532954 0.436258146 0.190895072
"14627" 1434 "90min" 5 "L13" 316 100 "DMSO" 1134.530333 2280.894325 1146.363992 0 0 39 43.99873571 23.42811374 2300.564103 18.20178544 0.007911879 1166.03377 18.20178544 0.015609999 2.272894737 0.080937343 0.035609807 0.440515976 0.01582977 0.03593461 1.343076923 0.062498583 0.046533882 0.471794872 0.052207672 0.110657566 0.871282051 0.060878632 0.069872473 1.879271985 0.325967604 0.173454192
"14644" 1434 "90min" 5 "O14" 317 0.2 "DMSO" 1157.420744 2154.567515 997.146771 0 0 40 44.99472984 24.0288346 2179.55 17.64747385 0.008096843 1022.129256 17.64747385 0.017265403 2.227692308 0.134310354 0.06029125 0.450487884 0.027175143 0.060323805 1.25275 0.051390286 0.041021981 0.4125 0.058166428 0.141009522 0.84025 0.063143609 0.075148598 2.085283073 0.37146146 0.178134789
"14645" 1434 "90min" 5 "N14" 317 1 "DMSO" 1150.943249 2188.015656 1037.072407 0 0 37 41.80574822 22.22667201 2206.432432 16.50848358 0.00748198 1055.489184 16.50848358 0.015640599 2.3925 0.090439404 0.037801214 0.418559754 0.015980732 0.038180288 1.277567568 0.060295817 0.047195795 0.402162162 0.060006256 0.149209104 0.875405405 0.072287797 0.082576365 2.239148822 0.469826773 0.209823826
"14646" 1434 "90min" 5 "M14" 317 10 "DMSO" 1187.379648 2467.228963 1279.849315 0 0 35 39.01381691 21.02523028 2478.714286 15.86815425 0.006401768 1291.334638 15.86815425 0.012288181 2.562352941 0.075920965 0.029629394 0.390606897 0.011849018 0.030334891 1.354 0.056941663 0.042054404 0.439428571 0.06333584 0.144132275 0.914571429 0.06617014 0.072350981 2.137964641 0.425099585 0.198833777
"14647" 1434 "90min" 5 "L14" 317 100 "DMSO" 1151.727984 2292.272016 1140.544031 0 0 37 41.66143999 22.22667201 2306.405405 15.1592646 0.00657268 1154.677421 15.1592646 0.013128571 2.399166667 0.065786451 0.027420542 0.417114938 0.011395143 0.027318953 1.334594595 0.06644106 0.049783702 0.429189189 0.062777313 0.146269557 0.905405405 0.061985419 0.068461508 2.161628542 0.392367574 0.181514801
"14664" 1434 "90min" 5 "O15" 318 0.2 "DMSO" 1168.473581 2212.293542 1043.819961 0 0 36 40.63265728 21.62595114 2229.444444 14.30972585 0.006418516 1060.970863 14.30972585 0.013487388 2.460571429 0.078175626 0.03177133 0.406814751 0.013138064 0.032294955 1.336666667 0.065639709 0.049107014 0.436666667 0.070427267 0.161283819 0.9 0.058260499 0.064733887 2.121053549 0.402063432 0.18955836
"14665" 1434 "90min" 5 "N15" 318 1 "DMSO" 1140.827789 2244.052838 1103.225049 0 0 33 36.80373457 19.82378855 2260.484848 13.47943158 0.005963071 1119.65706 13.47943158 0.012038893 2.71875 0.122678441 0.045123105 0.368479521 0.015252816 0.041393932 1.334848485 0.068562071 0.051363186 0.42030303 0.06131297 0.145878011 0.914545455 0.0723745 0.079137127 2.22936161 0.407483199 0.182780217
"14677" 1434 "90min" 5 "O16" 319 0.2 "DMSO" 1249.250489 2443.902153 1194.651663 0 0 35 40.3403304 21.02523028 2473.6 20.6884452 0.008363699 1224.349511 20.6884452 0.016897499 2.477941176 0.071510941 0.028859015 0.40388797 0.011687385 0.028937194 1.408571429 0.054726209 0.038852278 0.475142857 0.05952614 0.125280511 0.933428571 0.075923447 0.08133825 2.013112975 0.41741789 0.207349461
"14678" 1434 "90min" 5 "N16" 319 1 "DMSO" 1222.348337 2507.757339 1285.409002 0 0 36 40.59984014 21.62595114 2530.111111 20.40697049 0.008065642 1307.762775 20.40697049 0.01560449 2.468 0.149524737 0.060585388 0.406486185 0.022272792 0.054793479 1.371111111 0.047315221 0.03450867 0.433055556 0.064312605 0.148508901 0.938055556 0.062920333 0.067075273 2.228162636 0.442273426 0.198492435
"14679" 1434 "90min" 5 "M16" 319 10 "DMSO" 1221.882583 2573.418787 1351.536204 0 0 36 40.29185648 21.62595114 2594.944444 23.16024234 0.00892514 1373.061861 23.16024234 0.016867588 2.482285714 0.092357544 0.037206653 0.403402648 0.01518426 0.037640457 1.405277778 0.055625591 0.039583342 0.454722222 0.061154891 0.134488458 0.950555556 0.070181171 0.073831741 2.145548443 0.436822674 0.203594878
"14680" 1434 "90min" 5 "L16" 319 100 "DMSO" 1277.636008 2705.800391 1428.164384 0 0 36 40.50787397 21.62595114 2719.166667 15.5388913 0.005714578 1441.530659 15.5388913 0.010779439 2.468 0.076727171 0.031088805 0.405565418 0.012558503 0.030965418 1.406666667 0.054824395 0.038974688 0.458888889 0.06670951 0.145371814 0.947777778 0.070024939 0.073883288 2.126068023 0.448247276 0.21083393
"14697" 1434 "90min" 5 "O17" 320 0.2 "DMSO" 1218.657534 2357.068493 1138.410959 0 0 39 43.35760864 23.42811374 2392.589744 19.83712356 0.008291068 1173.932209 19.83712356 0.016898015 2.306052632 0.075856888 0.032894691 0.434097003 0.014235821 0.032794101 1.316153846 0.068426502 0.051989745 0.404871795 0.056701982 0.140049226 0.911282051 0.056483788 0.061982773 2.293234125 0.341446532 0.14889301
"14698" 1434 "90min" 5 "N17" 320 1 "DMSO" 1148.052838 2301.88454 1153.831703 0 0 36 40.47280111 21.62595114 2316.583333 14.30359595 0.006174436 1168.530496 14.30359595 0.01224067 2.471428571 0.095583128 0.038675254 0.405214268 0.015720367 0.038795197 1.316388889 0.070433465 0.053505059 0.420833333 0.06049203 0.143743438 0.895555556 0.076361712 0.085267421 2.180101154 0.404870175 0.185711646
"14699" 1434 "90min" 5 "M17" 320 10 "DMSO" 1242.360078 2470.469667 1228.109589 0 0 38 43.34076635 22.82739287 2486.157895 18.32370539 0.00737029 1243.797816 18.32370539 0.014732061 2.307297297 0.081569624 0.035352889 0.433928378 0.015158323 0.034932777 1.269210526 0.044985378 0.03544359 0.406578947 0.056724861 0.139517457 0.862631579 0.056934491 0.066000935 2.168970577 0.361138088 0.166502069
"14711" 1434 "90min" 5 "O18" 321 0.2 "DMSO" 1219.812133 2399.992172 1180.180039 0 0 37 42.58703524 22.22667201 2413.594595 14.86505869 0.006158888 1193.782462 14.86505869 0.012452067 2.347222222 0.067680388 0.028834248 0.426382011 0.012368822 0.029008781 1.338108108 0.058254129 0.043534695 0.435945946 0.063309621 0.145223557 0.902162162 0.066838742 0.074087281 2.125677598 0.419547952 0.197371395
"14712" 1434 "90min" 5 "N18" 321 1 "DMSO" 1265.410959 2513.375734 1247.964775 0 0 36 41.21374914 21.62595114 2537.916667 16.55531852 0.006523192 1272.505708 16.55531852 0.013010015 2.428571429 0.110537267 0.045515345 0.412632651 0.019656817 0.04763757 1.357222222 0.079914637 0.058881026 0.444444444 0.063084725 0.141940631 0.912777778 0.072411961 0.079331424 2.103632053 0.394472209 0.187519584
"14713" 1434 "90min" 5 "M18" 321 10 "DMSO" 1174.266145 2397.279843 1223.013699 0 0 38 42.26232095 22.82739287 2413.552632 19.55822543 0.008103501 1239.286487 19.55822543 0.015781844 2.368378378 0.102618861 0.043328744 0.423130967 0.021505162 0.05082389 1.351578947 0.057069247 0.042224132 0.430526316 0.063456619 0.147393125 0.921052632 0.074208963 0.080569731 2.200583215 0.449990494 0.204486925
"14714" 1434 "90min" 5 "L18" 321 100 "DMSO" 1187.874755 2457.367906 1269.493151 0 0 37 41.42130228 22.22667201 2470 14.92201952 0.006041303 1282.125245 14.92201952 0.011638504 2.413055556 0.065805751 0.027270715 0.414710676 0.011257858 0.027146294 1.334324324 0.059373607 0.044497133 0.439459459 0.063155274 0.143711262 0.894864865 0.055558859 0.062086312 2.087652916 0.387229833 0.185485734
