"Cell.line" "Timepoint" "Plate" "Well" "Rep" "Batch" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv" "Total.Cells" "All.Nuclei.Mean.Integr.Itensity" "Positive.W2.Mean.Stain.Area" "Positive.W2.Mean.Stain.Integr.Intens" "Cell.Positive.W2.Mean.Stain.Area"
"13585" 1434 "90min" 1 "K9" 2 13 69 0.1 "DMSO" 2567.841487 5763.136986 3195.295499 0 0 30 33.36997333 18.02162595 5787.133333 31.09577345 0.00537326 3219.291846 31.09577345 0.009659197 2.995517241 0.086420327 0.028849885 0.334100654 0.009643648 0.028864499 1.754333333 0.039451702 0.022488145 0.491666667 0.046615325 0.09481083 1.262666667 0.049891837 0.039513071 2.60162832 0.385851167 0.148311411 1501 2392748.5 492.30249 8664684 0.327983005
"13586" 1434 "90min" 1 "K7" 3 14 69 10 "DMSO" 2308.90411 5040.694716 2731.790607 0 0 57 63.84302237 34.24108931 5043.070175 41.01474458 0.008132892 2734.166066 41.01474458 0.015000824 1.566964286 0.063012831 0.040213317 0.63919726 0.025841923 0.040428714 1.023684211 0.048903388 0.047771947 0.33754386 0.057733399 0.171039696 0.686140351 0.063407818 0.092412315 2.129432757 0.588183773 0.276216176 1855 2777360.25 424.650665 7070402 0.228922191
"13587" 1434 "90min" 1 "K8" 3 14 69 1 "DMSO" 2096.690802 4834.831703 2738.1409 0 0 39 44.12899244 23.42811374 4844.692308 32.46711198 0.006701584 2748.001505 32.46711198 0.011814809 2.266315789 0.083355995 0.036780397 0.441820109 0.016089952 0.036417429 1.224615385 0.050671603 0.041377565 0.4 0.051656762 0.129141905 0.824615385 0.06315587 0.076588276 2.101050443 0.341256601 0.162421898 1817 2800480.25 510.018463 8952083 0.280692605
"13588" 1434 "90min" 1 "K9" 3 14 69 0.1 "DMSO" 2110.7182 5010.303327 2899.585127 0 0 36 40.86105455 21.62595114 5043.416667 30.46250623 0.006040053 2932.698467 30.46250623 0.010387193 2.446285714 0.069412904 0.028374815 0.409101467 0.011557532 0.028251015 1.285833333 0.058621059 0.045589936 0.42 0.061132175 0.145552798 0.865833333 0.046560253 0.053775075 2.107968231 0.340739845 0.161643729 1808 2966610.75 477.256439 8100250 0.263969269
"13589" 1434 "90min" 1 "K7" 4 15 69 10 "DMSO" 2321.994129 4321.896282 1999.902153 0 0 73 82.00338987 43.84823306 4324.520548 39.22198561 0.009069673 2002.526419 39.22198561 0.019586251 1.220555556 0.053389055 0.043741602 0.820936929 0.037972442 0.046255005 0.820273973 0.06262704 0.07634893 0.251917808 0.025801461 0.102420154 0.568356164 0.062627951 0.110191382 2.286038489 0.414625197 0.181372798 1269 3406137.5 283.757385 3917765.25 0.22360708
"13590" 1434 "90min" 1 "K8" 4 15 69 1 "DMSO" 2303.639922 5207.360078 2903.720157 0 0 39 43.35878354 23.42576835 5218.025641 25.66124169 0.004917807 2914.385719 25.66124169 0.008805026 2.305789474 0.069306666 0.030057673 0.434065307 0.012796078 0.029479614 1.272051282 0.056343845 0.04429369 0.404102564 0.053396134 0.132135103 0.867948718 0.049373948 0.05688579 2.185286501 0.311642196 0.142609308 1312 3262981.25 260.397461 3688673.75 0.198473675
"13591" 1434 "90min" 1 "K9" 4 15 69 0.1 "DMSO" 2208.043053 4982.054795 2774.011742 0 0 37 41.24124842 22.22444689 4992.135135 26.05780131 0.005219771 2784.092082 26.05780131 0.009359533 2.423611111 0.061928658 0.025552226 0.412866638 0.010433319 0.025270433 1.25 0.041699987 0.033359989 0.398918919 0.049709366 0.124610198 0.851081081 0.064840993 0.076186622 2.173734189 0.350336606 0.161168099 1313 3205613 276.792023 3910835.75 0.210808852
"13592" 1434 "90min" 1 "K7" 5 18 69 10 "DMSO" 3329.23092 5950.138943 2620.908023 0 0 75 83.98284104 41.72848665 5916.106667 50.42296059 0.008522997 2586.875747 50.42296059 0.019491837 1.287567568 0.067373642 0.052326297 0.778772636 0.040968816 0.052606902 0.939866667 0.04957913 0.052751237 0.304 0.061248276 0.201474593 0.635866667 0.062213524 0.097840517 2.186847573 0.504370086 0.230637971 1259 3517882.25 280.905243 4168522.5 0.223117747
"13593" 1434 "90min" 1 "K8" 5 18 69 1 "DMSO" 3056.514677 6364.812133 3308.297456 0 0 43 47.49254088 23.92433234 6383.093023 32.28726268 0.005058247 3326.578346 32.28726268 0.009705848 2.272380952 0.062773675 0.027624626 0.440398191 0.012286568 0.02789877 1.332093023 0.046371078 0.03481069 0.419767442 0.045695075 0.108858073 0.912325581 0.059194482 0.064883067 2.203049371 0.302405351 0.137266716 1298 3128249.5 188.820374 2868702 0.145470242
"13594" 1434 "90min" 1 "K9" 5 18 69 0.1 "DMSO" 3011.669276 6305.064579 3293.395303 0 0 40 44.221773 22.25519288 6310.075 23.07889201 0.003657467 3298.405724 23.07889201 0.006996984 2.44025641 0.063886708 0.026180326 0.41006837 0.010805394 0.026350225 1.4005 0.064129276 0.045790272 0.4545 0.062139215 0.136719945 0.946 0.047652589 0.050372716 2.12177003 0.31828135 0.150007468 1302 3227014.75 251.288971 3926201 0.193002282
"13813" 1434 "90min" 1 "O10" 1 1 53 0.1 "DMSO" 795.7240705 1812.78865 1017.064579 0 0 38 37.95574522 25.36856745 1832.710526 16.50373896 0.009005099 1036.986456 16.50373896 0.015915096 2.371621622 0.095408872 0.040229382 0.422317054 0.016990132 0.04023075 1.101973684 0.064036935 0.058111129 0.3125 0.063338964 0.202684684 0.789473684 0.05888364 0.074585944 2.649122807 0.65162015 0.245975818 3941 2190266.75 243.736969 1250170.375 0.061846478
"13814" 1434 "90min" 1 "L10" 1 1 53 100 "DMSO" 692.9941292 692.9941292 0 0 0 0 0 0 692.9941292 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 6 1102629.625 0 0 0
"13815" 1434 "90min" 1 "M10" 1 1 53 10 "DMSO" 2075.152642 2075.152642 0 0 0 0 0 0 2075.152642 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 14 3067532.5 606.355652 5992823.5 43.311118
"13816" 1434 "90min" 1 "N10" 1 1 53 1 "DMSO" 2252.784736 2252.784736 0 0 0 0 0 0 2252.784736 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 217 10779585 1466.515259 13496099 6.758134834
"13817" 1434 "90min" 1 "L10" 2 13 53 100 "DMSO" 2446.422701 5397.387476 2950.964775 0 0 31 35.39034252 18.62234682 5443.870968 37.09154615 0.006813451 2997.448267 37.09154615 0.012374374 2.825 0.090086166 0.031888908 0.35432862 0.011243122 0.031730776 1.617741935 0.05560034 0.034369104 0.431612903 0.063197931 0.14642271 1.186129032 0.062964404 0.053083941 2.817401 0.503804059 0.178818726 1475 2333731.5 380.826843 6579488.5 0.25818769
"13818" 1434 "90min" 1 "M10" 2 13 53 10 "DMSO" 2503.193738 5589.295499 3086.101761 0 0 30 34.61387107 18.02162595 5610.166667 28.64055881 0.005105117 3106.972929 28.64055881 0.009218155 2.887931034 0.084235186 0.029168005 0.346554576 0.010157884 0.029311065 1.646666667 0.057495627 0.034916373 0.426 0.061565776 0.144520602 1.220666667 0.06263927 0.051315623 2.932587956 0.494903452 0.168759969 1354 2608816.75 454.726501 7957520.5 0.335839366
"13819" 1434 "90min" 1 "N10" 2 13 53 1 "DMSO" 2552.21135 5639.34638 3087.135029 0 0 29 33.3175254 17.42090509 5657.137931 33.99655879 0.006009498 3104.926581 33.99655879 0.010949231 3 0.08228226 0.02742742 0.333575545 0.009162542 0.027467666 1.706896552 0.060539447 0.035467555 0.439310345 0.064027396 0.145745249 1.267586207 0.065118308 0.051371897 2.95865012 0.537726204 0.181747142 1296 2776567 444.91275 7860311.5 0.343296875
"13820" 1434 "90min" 1 "O10" 2 13 53 0.1 "DMSO" 2116.272016 4489.835616 2373.563601 0 0 30 33.96488848 18.02162595 4511.833333 31.91160564 0.007072869 2395.561318 31.91160564 0.013321139 2.943793103 0.098103946 0.033325693 0.340056953 0.011169827 0.032846931 1.637333333 0.076064099 0.046456086 0.399666667 0.051225218 0.128169854 1.237666667 0.075734715 0.061191529 3.145411095 0.4332485 0.137739865 1249 3033435 519.227783 9275818 0.415714798
"13821" 1434 "90min" 1 "L10" 3 14 53 100 "DMSO" 2239.250489 5353.180039 3113.92955 0 0 35 39.63800197 21.02523028 5360.885714 26.2765512 0.004901532 3121.635225 26.2765512 0.00841756 2.522058824 0.076387347 0.030287694 0.396856247 0.012077112 0.030431956 1.344 0.063902499 0.047546502 0.440571429 0.062116724 0.140991267 0.903428571 0.068554094 0.075882141 2.102858769 0.406659237 0.193383999 1667 3029393.5 467.869324 7969427.5 0.280665461
"13822" 1434 "90min" 1 "M10" 3 14 53 10 "DMSO" 2380.080235 5498.547945 3118.46771 0 0 35 40.15854628 21.02523028 5514.771429 29.64504295 0.005375571 3134.691194 29.64504295 0.009457086 2.489117647 0.071110995 0.028568756 0.402067944 0.011519367 0.0286503 1.256857143 0.051379295 0.040879184 0.400857143 0.050490036 0.125955185 0.856 0.044138818 0.05156404 2.168459256 0.286510288 0.132126203 1783 2813178.25 330.322784 4853073.5 0.185262358
"13823" 1434 "90min" 1 "N10" 3 14 53 1 "DMSO" 2179.489237 5327.577299 3148.088063 0 0 36 40.07444641 21.62595114 5350.888889 29.55554362 0.005523483 3171.399652 29.55554362 0.009319401 2.496571429 0.103353843 0.041398312 0.401225935 0.016842585 0.041977807 1.274166667 0.049935673 0.039190849 0.413888889 0.058077671 0.14032189 0.860277778 0.049770106 0.05785353 2.123617038 0.342875482 0.161458246 1758 3034502.25 397.830566 6383428.5 0.22629725
"13824" 1434 "90min" 1 "O10" 3 14 53 0.1 "DMSO" 2193.031311 5098.706458 2905.675147 0 0 35 40.47631967 21.02523028 5115.285714 30.17358743 0.00589871 2922.254403 30.17358743 0.010325449 2.470588235 0.086547979 0.035031325 0.405249496 0.014357289 0.03542827 1.289428571 0.059157957 0.045879204 0.426285714 0.061169279 0.143493617 0.863142857 0.055612706 0.064430477 2.072537289 0.359979828 0.173690398 1643 3027559 512.831177 8329595 0.312130966
"13825" 1434 "90min" 1 "L10" 4 15 53 100 "DMSO" 2387.996086 5653.504892 3265.508806 0 0 35 40.22254526 21.02312544 5663.285714 29.71093226 0.005246236 3275.289628 29.71093226 0.009071238 2.485294118 0.068897609 0.027722115 0.402668388 0.011215808 0.027853708 1.349428571 0.059008616 0.043728596 0.422 0.060962862 0.144461759 0.927428571 0.063863036 0.068860329 2.251118065 0.404057876 0.179492085 1288 3501147.5 361.848724 5730289 0.28093845
"13826" 1434 "90min" 1 "M10" 4 15 53 10 "DMSO" 2321.819961 5396.332681 3074.51272 0 0 36 40.0353552 21.62378616 5423.277778 28.10552677 0.005182387 3101.457817 28.10552677 0.009062037 2.496285714 0.056312454 0.022558497 0.400794426 0.009101451 0.022708526 1.308333333 0.062632716 0.04787214 0.424444444 0.061246315 0.144297601 0.883888889 0.055357424 0.062629393 2.130529477 0.365822217 0.171704837 1205 3900382 424.426239 6619207.5 0.352220945
"13827" 1434 "90min" 1 "N10" 4 15 53 1 "DMSO" 2172.643836 5031.273973 2858.630137 0 0 35 39.5718625 21.02312544 5048.457143 27.61749537 0.005470482 2875.813307 27.61749537 0.009603369 2.525588235 0.058991072 0.023357359 0.396154395 0.009136904 0.023063997 1.299714286 0.061857793 0.047593378 0.397428571 0.047548295 0.11963985 0.902285714 0.062028727 0.068746215 2.302935176 0.318670698 0.138375887 1264 3663928.5 411.130371 6635505 0.325261369
"13828" 1434 "90min" 1 "O10" 4 15 53 0.1 "DMSO" 2204.213307 5177.129159 2972.915851 0 0 37 40.76651946 22.22444689 5208.216216 36.46393586 0.007001233 3004.002909 36.46393586 0.012138449 2.458333333 0.140193743 0.057027963 0.40811412 0.024110429 0.059077664 1.330810811 0.060432624 0.04541038 0.414324324 0.060302043 0.14554309 0.916486486 0.05879419 0.064151726 2.262946446 0.384674236 0.169988219 1264 3477891.25 277.920441 4083012.75 0.219873767
"13829" 1434 "90min" 1 "L10" 5 18 53 100 "DMSO" 2953.880626 6079.956947 3126.076321 0 0 41 46.629824 22.8115727 6097 24.227051 0.003973602 3143.119374 24.227051 0.007707964 2.315 0.07424837 0.03207273 0.43239822 0.013852819 0.032037178 1.356829268 0.040524007 0.029866696 0.431707317 0.063083375 0.146125332 0.925121951 0.072149912 0.077989622 2.206359916 0.474690017 0.21514623 1269 2931940.75 189.591812 2612011 0.149402531
"13830" 1434 "90min" 1 "M10" 5 18 53 10 "DMSO" 3115.385519 6249.945205 3134.559687 0 0 39 43.88002417 21.69881306 6281.076923 25.79308824 0.004106475 3165.691404 25.79308824 0.008147695 2.458684211 0.052770336 0.021462836 0.406899334 0.008505735 0.020903783 1.407948718 0.06379158 0.04530817 0.433076923 0.054151534 0.125039067 0.974871795 0.052459097 0.053811277 2.284302944 0.299043684 0.130912445 1159 2969209 120.26664 1527539.75 0.103767593
"13831" 1434 "90min" 1 "N10" 5 18 53 1 "DMSO" 3035.491194 6320.508806 3285.017613 0 0 40 45.0077865 22.25519288 6335.675 30.5709662 0.004825211 3300.183806 30.5709662 0.009263413 2.398717949 0.081633955 0.034032327 0.417357071 0.014116067 0.033822518 1.41675 0.066655929 0.047048476 0.442 0.058581523 0.132537383 0.97475 0.061268116 0.06285521 2.244905252 0.335776713 0.149572777 1297 2795949 188.635559 2511455.25 0.145439907
"13832" 1434 "90min" 1 "O10" 5 18 53 0.1 "DMSO" 2894.136986 6231.964775 3337.827789 0 0 39 43.35429425 21.69881306 6252.076923 29.03209169 0.004643592 3357.939937 29.03209169 0.008645804 2.489736842 0.077998158 0.031327872 0.402024242 0.012312415 0.030626052 1.456410256 0.063680418 0.043724231 0.472564103 0.069951786 0.148026026 0.983846154 0.063561631 0.064605255 2.136908424 0.401738827 0.18800002 1283 2920590 150.515945 2020561.625 0.117315624
"14077" 1434 "90min" 1 "N11" 1 1 54 1 "DMSO" 878.5088063 1871.027397 992.518591 0 0 40 40.39789015 26.70375522 1889 15.38064051 0.008142213 1010.491194 15.38064051 0.015220955 2.227564103 0.08045816 0.036119347 0.449489737 0.016177562 0.035990949 1.096875 0.0599646 0.054668581 0.325 0.062017367 0.190822669 0.771875 0.048100956 0.062317027 2.483333333 0.604823913 0.243553254 3027 2113983 511.849579 4006294.75 0.169094674
"14078" 1434 "90min" 1 "O11" 1 1 54 0.1 "DMSO" 814.4520548 1552.369863 737.9178082 0 0 34 35.22985989 22.69819193 1569.941176 15.3206954 0.00975877 755.4891217 15.3206954 0.020279174 2.556818182 0.121396935 0.04747969 0.391987314 0.019068354 0.048645335 1.386029412 0.05647176 0.040743551 0.375 0.030772873 0.082060994 1.011029412 0.064311969 0.063610384 2.723039216 0.384200046 0.141092366 805 2050328.5 1350.877075 8949672 1.678108168
"14079" 1434 "90min" 1 "L11" 1 1 54 100 "DMSO" 5315.655577 5315.655577 0 0 0 0 0 0 5315.655577 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 75 6594875.5 3135.396484 27403810 41.80528645
"14080" 1434 "90min" 1 "M11" 1 1 54 10 "DMSO" 4628.65362 4628.65362 0 0 0 0 0 0 4628.65362 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 50 2441311 1062.578613 6729712 21.25157226
"14081" 1434 "90min" 1 "L11" 2 13 54 100 "DMSO" 2404.753425 4352.808219 1948.054795 0 0 42 47.04505263 25.23027633 4366.809524 31.78374956 0.007278483 1962.056099 31.78374956 0.016199205 2.124878049 0.062654687 0.029486251 0.471015745 0.013940291 0.029596232 1.348333333 0.052168426 0.038691046 0.357142857 0.044518328 0.124651319 0.991190476 0.050615836 0.0510657 2.841902052 0.565631045 0.199032562 1323 2763160.25 410.026398 7007595 0.309921692
"14082" 1434 "90min" 1 "M11" 2 13 54 10 "DMSO" 2410.191781 5148.324853 2738.133072 0 0 26 28.88984289 15.61874249 5199.923077 29.33928844 0.005642254 2789.731296 29.33928844 0.010516887 3.46 0.09928914 0.028696283 0.289245524 0.008287473 0.028652037 1.818076923 0.064375103 0.035408349 0.442307692 0.063643236 0.143889056 1.375769231 0.070833499 0.051486469 3.187800635 0.576245558 0.180765871 1403 2548193.75 400.643738 6958922.5 0.28556218
"14083" 1434 "90min" 1 "N11" 2 13 54 1 "DMSO" 2602.452055 6025.739726 3423.287671 0 0 28 31.80055075 16.82018422 6014.214286 47.5007658 0.007898083 3411.762231 47.5007658 0.013922648 3.143703704 0.095762051 0.030461538 0.318387573 0.0099444 0.031233632 1.8075 0.07157617 0.039599541 0.456071429 0.060082615 0.131739485 1.351428571 0.059111588 0.043740076 3.023072546 0.484982446 0.160426996 1377 2731660.25 462.909943 8312467.5 0.336172798
"14084" 1434 "90min" 1 "O11" 2 13 54 0.1 "DMSO" 2346.2818 5147.888454 2801.606654 0 0 29 32.4142768 17.42090509 5189.37931 41.61165169 0.008018618 2843.09751 41.61165169 0.014636027 3.084642857 0.10279365 0.033324328 0.324532207 0.01076102 0.033158558 1.741724138 0.058068246 0.03333952 0.448275862 0.062739197 0.139956671 1.293448276 0.061019661 0.047175957 2.955023299 0.529685287 0.179249107 1162 3239885.75 518.218933 9013109 0.445971543
"14085" 1434 "90min" 1 "L11" 3 14 54 100 "DMSO" 2344.520548 4858.46771 2513.947162 0 0 44 49.0826279 26.43171806 4911.590909 32.42115171 0.006600947 2567.070361 32.42115171 0.012629631 2.037674419 0.075208827 0.036909148 0.491415978 0.018338425 0.037317518 1.132272727 0.04634871 0.040934228 0.362272727 0.04091191 0.112931244 0.77 0.054346006 0.070579229 2.175085349 0.468721061 0.21549548 1709 2885760.5 367.054016 5490991.5 0.214777072
"14086" 1434 "90min" 1 "M11" 3 14 54 10 "DMSO" 2188.452055 4923.90411 2735.452055 0 0 36 40.21525809 21.62595114 4980.833333 31.8141927 0.006387323 2792.381279 31.8141927 0.011393212 2.485714286 0.072893384 0.029324924 0.402635744 0.011835408 0.029394826 1.226388889 0.048764904 0.039763002 0.393611111 0.043566224 0.11068342 0.832777778 0.059503235 0.071451516 2.144598546 0.297945495 0.13892833 1760 2998816 445.041168 7026377 0.2528643
"14087" 1434 "90min" 1 "N11" 3 14 54 1 "DMSO" 2184.385519 5272.260274 3087.874755 0 0 35 39.40936662 21.02523028 5290.085714 33.43507442 0.006320328 3105.700196 33.43507442 0.010765712 2.536764706 0.078690825 0.031020151 0.394567147 0.012110333 0.030692706 1.340285714 0.058081369 0.043335065 0.442857143 0.063272121 0.142872532 0.897428571 0.056378075 0.062821797 2.078342613 0.392369628 0.188789676 1693 3093046.75 476.131195 7677451.5 0.281235201
"14088" 1434 "90min" 1 "O11" 3 14 54 0.1 "DMSO" 2346.767123 5590.712329 3243.945205 0 0 36 40.8484672 21.62595114 5598.722222 38.01624548 0.006790165 3251.955099 38.01624548 0.011690274 2.45 0.110878842 0.04525667 0.408975443 0.018497307 0.045228405 1.285277778 0.057742587 0.044926154 0.410833333 0.056232934 0.136875296 0.874444444 0.051958469 0.059418834 2.169922554 0.33179742 0.152907494 1919 2549445.25 480.706055 7987437 0.250498205
"14089" 1434 "90min" 1 "L11" 4 15 54 100 "DMSO" 2531.452055 5326.630137 2795.178082 0 0 41 46.42505508 24.6270898 5345.317073 32.8492306 0.006145422 2813.865018 32.8492306 0.011674061 2.15325 0.060059266 0.027892379 0.464761789 0.012787896 0.027514946 1.26804878 0.04417123 0.034834015 0.420731707 0.061089698 0.145198703 0.847317073 0.052441605 0.061891359 2.064928703 0.367875745 0.178154212 1258 3677765.25 356.483154 5517872 0.283372936
"14090" 1434 "90min" 1 "M11" 4 15 54 10 "DMSO" 2154.643836 4759.158513 2604.514677 0 0 35 39.11878099 21.02312544 4781.6 29.01338434 0.006067715 2626.956164 29.01338434 0.011044487 2.555 0.062921307 0.024626735 0.39161859 0.009587257 0.024481108 1.296285714 0.061169279 0.047188115 0.393142857 0.053839163 0.136945545 0.903142857 0.053675026 0.059431379 2.345275351 0.408331786 0.17410825 1276 3715156.75 359.129028 5758276.5 0.281449082
"14091" 1434 "90min" 1 "N11" 4 15 54 1 "DMSO" 2355.178082 5620.821918 3265.643836 0 0 35 39.51377393 21.02312544 5620.257143 30.54056402 0.005434015 3265.079061 30.54056402 0.009353698 2.529411765 0.061444292 0.02429193 0.395572869 0.009506455 0.024032121 1.425714286 0.061657771 0.043246933 0.45 0.062214052 0.138253448 0.975714286 0.04930611 0.050533348 2.218284901 0.3832635 0.172774696 1113 4233863 563.483215 9252386 0.506274227
"14092" 1434 "90min" 1 "O11" 4 15 54 0.1 "DMSO" 2114.81409 4894.273973 2779.459883 0 0 35 39.06577164 21.02312544 4915.514286 34.46171911 0.007010806 2800.700196 34.46171911 0.01230468 2.558823529 0.070485963 0.027546238 0.391087913 0.010599962 0.027103784 1.314 0.063208339 0.048103759 0.392571429 0.054033914 0.137640975 0.921428571 0.061411958 0.066648636 2.397767121 0.424617101 0.177088549 1268 3880974 375.388397 5861350.5 0.296047632
"14093" 1434 "90min" 1 "L11" 5 18 54 100 "DMSO" 3020.197652 5473.330724 2453.133072 0 0 53 58.2657377 29.48813056 5487.735849 28.65789658 0.005222171 2467.538197 28.65789658 0.011613963 1.853076923 0.064093634 0.034587681 0.540298013 0.019313679 0.035746346 1.150943396 0.065874711 0.057235404 0.368490566 0.060268509 0.163555094 0.78245283 0.062138359 0.07941483 2.204716744 0.523497444 0.237444309 1265 2883058.5 177.967102 2384966 0.140685456
"14094" 1434 "90min" 1 "M11" 5 18 54 10 "DMSO" 3078.068493 6123.356164 3045.287671 0 0 37 40.93892281 20.58605341 6138.459459 21.7774024 0.003547698 3060.390966 21.7774024 0.007115889 2.635833333 0.067161851 0.02548031 0.37962651 0.009682819 0.025506172 1.444054054 0.067390218 0.046667379 0.433243243 0.065914678 0.152142425 1.010810811 0.066599065 0.065886775 2.391151196 0.420540448 0.175873633 1194 2934819.75 199.689392 2662575.5 0.167244047
"14095" 1434 "90min" 1 "N11" 5 18 54 1 "DMSO" 2964.947162 6385.651663 3420.704501 0 0 39 42.79279356 21.69881306 6433.076923 37.03937067 0.005757645 3468.129761 37.03937067 0.010679926 2.521842105 0.068016503 0.02697096 0.396817448 0.010739281 0.027063531 1.492564103 0.059192725 0.039658414 0.486410256 0.071432234 0.146855938 1.006153846 0.070696363 0.070263969 2.126760248 0.421419916 0.198151116 1227 3227348.75 228.699585 3168980.25 0.18638923
"14096" 1434 "90min" 1 "O11" 5 18 54 0.1 "DMSO" 2994.258317 6430.990215 3436.731898 0 0 39 43.40279799 21.69881306 6452.974359 29.31362821 0.004542654 3458.716042 29.31362821 0.008475292 2.486842105 0.074692351 0.03003502 0.402474017 0.012235262 0.030400129 1.507948718 0.052323864 0.034698703 0.480512821 0.064070221 0.133337173 1.027435897 0.073510398 0.07154743 2.191461324 0.423679652 0.193332023 1238 3144738 232.841644 3263653.25 0.188078872
"14278" 1434 "90min" 1 "M12" 1 1 55 10 "DMSO" 948.1037182 1862.32681 914.223092 0 0 45 45.38607398 30.04172462 1882.777778 16.02680835 0.008512321 934.6740596 16.02680835 0.017146949 1.982954545 0.074274148 0.037456304 0.504991087 0.01895613 0.037537554 1.216666667 0.061929212 0.050900722 0.363888889 0.04477074 0.123034096 0.852777778 0.055191357 0.064719506 2.392592593 0.435419738 0.181986578 1435 2430473.75 869.896118 6364280 0.606199385
"14279" 1434 "90min" 1 "N12" 1 1 55 1 "DMSO" 914.5499022 1953.446184 1038.896282 0 0 38 39.0600582 25.36856745 1968.131579 18.57515203 0.009437962 1053.581677 18.57515203 0.017630481 2.304054054 0.086102634 0.037370058 0.434604264 0.016154988 0.03717172 1.203947368 0.073642286 0.061167364 0.375 0.041099747 0.109599325 0.828947368 0.067665292 0.081627971 2.243421053 0.371862036 0.165756684 1877 2167497.5 704.653503 5301453 0.375414759
"14280" 1434 "90min" 1 "O12" 1 1 55 0.1 "DMSO" 915.7632094 1869.669276 953.9060665 0 0 34 34.33179993 22.69819193 1893.558824 18.46896033 0.009753571 977.7956141 18.46896033 0.018888365 2.621212121 0.096242129 0.03671665 0.381994992 0.013835927 0.036220179 1.551470588 0.082098697 0.052916696 0.441176471 0.06333005 0.143548113 1.110294118 0.080037313 0.072086587 2.578431373 0.473605154 0.183679565 869 1986429 1272.741455 8474254 1.464604666
"14281" 1434 "90min" 1 "M12" 2 13 55 10 "DMSO" 2410.215264 5162.44227 2752.227006 0 0 30 33.86137152 18.02162595 5191.566667 31.2185658 0.006013323 2781.351402 31.2185658 0.011224244 2.952413793 0.091677041 0.031051556 0.33902054 0.010502213 0.030978102 1.562 0.063158258 0.040434224 0.446 0.062895644 0.141021624 1.116 0.056299691 0.050447752 2.561411095 0.448990749 0.17529039 1288 3026312.5 455.009491 8598239 0.353268238
"14282" 1434 "90min" 1 "N12" 2 13 55 1 "DMSO" 2373.031311 4871.864971 2498.833659 0 0 32 36.42538546 19.22306768 4907.65625 36.49976524 0.007437311 2534.624939 36.49976524 0.01440046 2.75 0.144360659 0.052494785 0.364691484 0.02088 0.057253874 1.5715625 0.06421282 0.040859222 0.39125 0.0526553 0.134582237 1.1803125 0.062552397 0.052996471 3.076917674 0.506174354 0.164506954 1368 2820061.5 473.477295 8663202 0.346109134
"14283" 1434 "90min" 1 "O12" 2 13 55 0.1 "DMSO" 2301.395303 5268.841487 2967.446184 0 0 26 30.0273177 15.61874249 5296.692308 36.27425449 0.006848473 2995.297004 36.27425449 0.012110403 3.33 0.113944431 0.034217547 0.300633938 0.010169574 0.033827098 1.897307692 0.062261236 0.032815572 0.466153846 0.067768838 0.145378695 1.431153846 0.074044685 0.051737754 3.152576104 0.609828969 0.193438302 1239 3220589 489.161926 9157372 0.394803814
"14284" 1434 "90min" 1 "N12" 3 14 55 1 "DMSO" 1961.864971 4688.354207 2726.489237 0 0 35 39.41608703 21.02523028 4709.285714 31.16424368 0.006617616 2747.420744 31.16424368 0.011343091 2.536764706 0.084520773 0.033318334 0.394634432 0.013352418 0.033834903 1.285142857 0.056431709 0.043910845 0.396571429 0.056721345 0.143029327 0.888571429 0.073089102 0.082254616 2.300496647 0.468100131 0.203477858 1635 3089479.5 445.894257 7261352 0.2727182
"14285" 1434 "90min" 1 "O12" 3 14 55 0.1 "DMSO" 2158.322896 5053.2818 2894.958904 0 0 36 40.576677 21.62595114 5090.638889 36.69422125 0.007208176 2932.315993 36.69422125 0.012513734 2.464285714 0.084376109 0.03423958 0.406254275 0.013753188 0.033853645 1.319166667 0.062854708 0.047647283 0.4275 0.062260971 0.145639699 0.891666667 0.068138514 0.076417025 2.13963964 0.406788643 0.190120166 1628 2930934 509.288055 8199572.5 0.312830501
