"","lp__","accept_stat__","stepsize__","treedepth__","n_leapfrog__","divergent__","energy__","m_y0","m_x0","m_Emax","m_n","sigma_y","y0.1","y0.2","x0.1","x0.2","Emax.1","Emax.2","n.1","n.2","ec99.1","ec99.2","ec95.1","ec95.2","ec50.1","ec50.2","ec10.1","ec10.2","ec05.1","ec05.2","ec025.1","ec025.2","ec01.1","ec01.2","ec99_median","ec95_median","ec50_median","ec10_median","ec05_median","ec025_median","ec01_median","ec99_quants.1","ec99_quants.2","ec99_quants.3","ec99_quants.4","ec99_quants.5","ec99_quants.6","ec99_quants.7","ec99_quants.8","ec99_quants.9","ec99_quants.10","ec99_quants.11","ec99_quant_ratios.1","ec99_quant_ratios.2","ec99_quant_ratios.3","ec99_quant_ratios.4","ec99_quant_ratios.5","ec99_quant_ratios.6","ec99_quant_ratios.7","ec99_quant_ratios.8","ec99_quant_ratios.9","ec99_quant_ratios.10","ec99_quant_ratios.11","ec95_quants.1","ec95_quants.2","ec95_quants.3","ec95_quants.4","ec95_quants.5","ec95_quants.6","ec95_quants.7","ec95_quants.8","ec95_quants.9","ec95_quants.10","ec95_quants.11","ec95_quant_ratios.1","ec95_quant_ratios.2","ec95_quant_ratios.3","ec95_quant_ratios.4","ec95_quant_ratios.5","ec95_quant_ratios.6","ec95_quant_ratios.7","ec95_quant_ratios.8","ec95_quant_ratios.9","ec95_quant_ratios.10","ec95_quant_ratios.11","ec50_quants.1","ec50_quants.2","ec50_quants.3","ec50_quants.4","ec50_quants.5","ec50_quants.6","ec50_quants.7","ec50_quants.8","ec50_quants.9","ec50_quants.10","ec50_quants.11","ec50_quant_ratios.1","ec50_quant_ratios.2","ec50_quant_ratios.3","ec50_quant_ratios.4","ec50_quant_ratios.5","ec50_quant_ratios.6","ec50_quant_ratios.7","ec50_quant_ratios.8","ec50_quant_ratios.9","ec50_quant_ratios.10","ec50_quant_ratios.11","ec10_quants.1","ec10_quants.2","ec10_quants.3","ec10_quants.4","ec10_quants.5","ec10_quants.6","ec10_quants.7","ec10_quants.8","ec10_quants.9","ec10_quants.10","ec10_quants.11","ec10_quant_ratios.1","ec10_quant_ratios.2","ec10_quant_ratios.3","ec10_quant_ratios.4","ec10_quant_ratios.5","ec10_quant_ratios.6","ec10_quant_ratios.7","ec10_quant_ratios.8","ec10_quant_ratios.9","ec10_quant_ratios.10","ec10_quant_ratios.11","ec05_quants.1","ec05_quants.2","ec05_quants.3","ec05_quants.4","ec05_quants.5","ec05_quants.6","ec05_quants.7","ec05_quants.8","ec05_quants.9","ec05_quants.10","ec05_quants.11","ec05_quant_ratios.1","ec05_quant_ratios.2","ec05_quant_ratios.3","ec05_quant_ratios.4","ec05_quant_ratios.5","ec05_quant_ratios.6","ec05_quant_ratios.7","ec05_quant_ratios.8","ec05_quant_ratios.9","ec05_quant_ratios.10","ec05_quant_ratios.11","ec025_quants.1","ec025_quants.2","ec025_quants.3","ec025_quants.4","ec025_quants.5","ec025_quants.6","ec025_quants.7","ec025_quants.8","ec025_quants.9","ec025_quants.10","ec025_quants.11","ec025_quant_ratios.1","ec025_quant_ratios.2","ec025_quant_ratios.3","ec025_quant_ratios.4","ec025_quant_ratios.5","ec025_quant_ratios.6","ec025_quant_ratios.7","ec025_quant_ratios.8","ec025_quant_ratios.9","ec025_quant_ratios.10","ec025_quant_ratios.11","ec01_quants.1","ec01_quants.2","ec01_quants.3","ec01_quants.4","ec01_quants.5","ec01_quants.6","ec01_quants.7","ec01_quants.8","ec01_quants.9","ec01_quants.10","ec01_quants.11","ec01_quant_ratios.1","ec01_quant_ratios.2","ec01_quant_ratios.3","ec01_quant_ratios.4","ec01_quant_ratios.5","ec01_quant_ratios.6","ec01_quant_ratios.7","ec01_quant_ratios.8","ec01_quant_ratios.9","ec01_quant_ratios.10","ec01_quant_ratios.11"
"534","108.099",0.960579,0.0232253,7,255,0,-103.914,0.0015389,1.15576,0.266014,0.765861,0.0350033,1.00154,1.00154,3.17645,3.17645,1.30475,1.30475,2.15085,2.15085,6.124,6.124,5.68266,5.68266,2.88109,2.88109,1.13008,1.13008,0.803414,0.803414,0.576762,0.576762,0.374652,0.374652,6.124,5.68266,2.88109,1.13008,0.803414,0.576762,0.374652,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,6.124,1,1,1,1,1,1,1,1,1,1,1,5.68266,5.68266,5.68266,5.68266,5.68266,5.68266,5.68266,5.68266,5.68266,5.68266,5.68266,1,1,1,1,1,1,1,1,1,1,1,2.88109,2.88109,2.88109,2.88109,2.88109,2.88109,2.88109,2.88109,2.88109,2.88109,2.88109,1,1,1,1,1,1,1,1,1,1,1,1.13008,1.13008,1.13008,1.13008,1.13008,1.13008,1.13008,1.13008,1.13008,1.13008,1.13008,1,1,1,1,1,1,1,1,1,1,1,0.803414,0.803414,0.803414,0.803414,0.803414,0.803414,0.803414,0.803414,0.803414,0.803414,0.803414,1,1,1,1,1,1,1,1,1,1,1,0.576762,0.576762,0.576762,0.576762,0.576762,0.576762,0.576762,0.576762,0.576762,0.576762,0.576762,1,1,1,1,1,1,1,1,1,1,1,0.374652,0.374652,0.374652,0.374652,0.374652,0.374652,0.374652,0.374652,0.374652,0.374652,0.374652,1,1,1,1,1,1,1,1,1,1,1
"535","112.04",0.975985,0.0232253,7,127,0,-105.645,0.00662146,2.2601,8.36501,-0.0799631,0.0476944,1.00664,1.00664,9.58405,9.58405,4294.15,4294.15,0.92315,0.92315,9.48264,9.48264,9.06822,9.06822,4.52391,4.52391,0.791248,0.791248,0.373437,0.373437,0.176248,0.176248,0.0653215,0.0653215,9.48264,9.06822,4.52391,0.791248,0.373437,0.176248,0.0653215,9.48264,9.48264,9.48264,9.48264,9.48264,9.48264,9.48264,9.48264,9.48264,9.48264,9.48264,1,1,1,1,1,1,1,1,1,1,1,9.06822,9.06822,9.06822,9.06822,9.06822,9.06822,9.06822,9.06822,9.06822,9.06822,9.06822,1,1,1,1,1,1,1,1,1,1,1,4.52391,4.52391,4.52391,4.52391,4.52391,4.52391,4.52391,4.52391,4.52391,4.52391,4.52391,1,1,1,1,1,1,1,1,1,1,1,0.791248,0.791248,0.791248,0.791248,0.791248,0.791248,0.791248,0.791248,0.791248,0.791248,0.791248,1,1,1,1,1,1,1,1,1,1,1,0.373437,0.373437,0.373437,0.373437,0.373437,0.373437,0.373437,0.373437,0.373437,0.373437,0.373437,1,1,1,1,1,1,1,1,1,1,1,0.176248,0.176248,0.176248,0.176248,0.176248,0.176248,0.176248,0.176248,0.176248,0.176248,0.176248,1,1,1,1,1,1,1,1,1,1,1,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,0.0653215,1,1,1,1,1,1,1,1,1,1,1
"536","112.555",0.999579,0.0232253,7,127,0,-109.817,-0.00448566,1.7662,0.9267,0.187365,0.0450548,0.995524,0.995524,5.84859,5.84859,2.52616,2.52616,1.20607,1.20607,8.76086,8.76086,8.28779,8.28779,3.95253,3.95253,0.896302,0.896302,0.496035,0.496035,0.276885,0.276885,0.128884,0.128884,8.76086,8.28779,3.95253,0.896302,0.496035,0.276885,0.128884,8.76086,8.76086,8.76086,8.76086,8.76086,8.76086,8.76086,8.76086,8.76086,8.76086,8.76086,1,1,1,1,1,1,1,1,1,1,1,8.28779,8.28779,8.28779,8.28779,8.28779,8.28779,8.28779,8.28779,8.28779,8.28779,8.28779,1,1,1,1,1,1,1,1,1,1,1,3.95253,3.95253,3.95253,3.95253,3.95253,3.95253,3.95253,3.95253,3.95253,3.95253,3.95253,1,1,1,1,1,1,1,1,1,1,1,0.896302,0.896302,0.896302,0.896302,0.896302,0.896302,0.896302,0.896302,0.896302,0.896302,0.896302,1,1,1,1,1,1,1,1,1,1,1,0.496035,0.496035,0.496035,0.496035,0.496035,0.496035,0.496035,0.496035,0.496035,0.496035,0.496035,1,1,1,1,1,1,1,1,1,1,1,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,0.276885,1,1,1,1,1,1,1,1,1,1,1,0.128884,0.128884,0.128884,0.128884,0.128884,0.128884,0.128884,0.128884,0.128884,0.128884,0.128884,1,1,1,1,1,1,1,1,1,1,1
"537","107.612",0.998783,0.0232253,6,127,0,-106.099,-0.00222235,2.29313,7.68063,1.55472,0.0602485,0.99778,0.99778,9.90594,9.90594,2165.99,2165.99,4.73374,4.73374,9.88588,9.88588,9.80009,9.80009,8.55706,8.55706,6.09046,6.09046,5.26085,5.26085,4.54425,4.54425,3.74453,3.74453,9.88588,9.80009,8.55706,6.09046,5.26085,4.54425,3.74453,9.88588,9.88588,9.88588,9.88588,9.88588,9.88588,9.88588,9.88588,9.88588,9.88588,9.88588,1,1,1,1,1,1,1,1,1,1,1,9.80009,9.80009,9.80009,9.80009,9.80009,9.80009,9.80009,9.80009,9.80009,9.80009,9.80009,1,1,1,1,1,1,1,1,1,1,1,8.55706,8.55706,8.55706,8.55706,8.55706,8.55706,8.55706,8.55706,8.55706,8.55706,8.55706,1,1,1,1,1,1,1,1,1,1,1,6.09046,6.09046,6.09046,6.09046,6.09046,6.09046,6.09046,6.09046,6.09046,6.09046,6.09046,1,1,1,1,1,1,1,1,1,1,1,5.26085,5.26085,5.26085,5.26085,5.26085,5.26085,5.26085,5.26085,5.26085,5.26085,5.26085,1,1,1,1,1,1,1,1,1,1,1,4.54425,4.54425,4.54425,4.54425,4.54425,4.54425,4.54425,4.54425,4.54425,4.54425,4.54425,1,1,1,1,1,1,1,1,1,1,1,3.74453,3.74453,3.74453,3.74453,3.74453,3.74453,3.74453,3.74453,3.74453,3.74453,3.74453,1,1,1,1,1,1,1,1,1,1,1
"538","107.556",0.971396,0.0232253,5,47,0,-104.717,0.0130294,0.300695,0.103298,1.75955,0.0509156,1.01311,1.01311,1.3508,1.3508,1.10882,1.10882,5.80981,5.80981,1.98058,1.98058,1.87077,1.87077,1.32921,1.32921,0.923704,0.923704,0.813023,0.813023,0.718694,0.718694,0.612382,0.612382,1.98058,1.87077,1.32921,0.923704,0.813023,0.718694,0.612382,1.98058,1.98058,1.98058,1.98058,1.98058,1.98058,1.98058,1.98058,1.98058,1.98058,1.98058,1,1,1,1,1,1,1,1,1,1,1,1.87077,1.87077,1.87077,1.87077,1.87077,1.87077,1.87077,1.87077,1.87077,1.87077,1.87077,1,1,1,1,1,1,1,1,1,1,1,1.32921,1.32921,1.32921,1.32921,1.32921,1.32921,1.32921,1.32921,1.32921,1.32921,1.32921,1,1,1,1,1,1,1,1,1,1,1,0.923704,0.923704,0.923704,0.923704,0.923704,0.923704,0.923704,0.923704,0.923704,0.923704,0.923704,1,1,1,1,1,1,1,1,1,1,1,0.813023,0.813023,0.813023,0.813023,0.813023,0.813023,0.813023,0.813023,0.813023,0.813023,0.813023,1,1,1,1,1,1,1,1,1,1,1,0.718694,0.718694,0.718694,0.718694,0.718694,0.718694,0.718694,0.718694,0.718694,0.718694,0.718694,1,1,1,1,1,1,1,1,1,1,1,0.612382,0.612382,0.612382,0.612382,0.612382,0.612382,0.612382,0.612382,0.612382,0.612382,0.612382,1,1,1,1,1,1,1,1,1,1,1
"539","110.58",0.981099,0.0232253,4,23,0,-109.258,-0.00103348,1.52258,0.364126,0.455994,0.0395705,0.998967,0.998967,4.58404,4.58404,1.43926,1.43926,1.57774,1.57774,9.52726,9.52726,8.79301,8.79301,3.87196,3.87196,1.11494,1.11494,0.702046,0.702046,0.447361,0.447361,0.248618,0.248618,9.52726,8.79301,3.87196,1.11494,0.702046,0.447361,0.248618,9.52726,9.52726,9.52726,9.52726,9.52726,9.52726,9.52726,9.52726,9.52726,9.52726,9.52726,1,1,1,1,1,1,1,1,1,1,1,8.79301,8.79301,8.79301,8.79301,8.79301,8.79301,8.79301,8.79301,8.79301,8.79301,8.79301,1,1,1,1,1,1,1,1,1,1,1,3.87196,3.87196,3.87196,3.87196,3.87196,3.87196,3.87196,3.87196,3.87196,3.87196,3.87196,1,1,1,1,1,1,1,1,1,1,1,1.11494,1.11494,1.11494,1.11494,1.11494,1.11494,1.11494,1.11494,1.11494,1.11494,1.11494,1,1,1,1,1,1,1,1,1,1,1,0.702046,0.702046,0.702046,0.702046,0.702046,0.702046,0.702046,0.702046,0.702046,0.702046,0.702046,1,1,1,1,1,1,1,1,1,1,1,0.447361,0.447361,0.447361,0.447361,0.447361,0.447361,0.447361,0.447361,0.447361,0.447361,0.447361,1,1,1,1,1,1,1,1,1,1,1,0.248618,0.248618,0.248618,0.248618,0.248618,0.248618,0.248618,0.248618,0.248618,0.248618,0.248618,1,1,1,1,1,1,1,1,1,1,1
"540","108.955",0.942939,0.0232253,7,127,0,-107.282,-0.00230794,0.916994,0.0195748,1.45525,0.0457719,0.997695,0.997695,2.50176,2.50176,1.01977,1.01977,4.28557,4.28557,5.6931,5.6931,4.62226,4.62226,2.49058,2.49058,1.49749,1.49749,1.25822,1.25822,1.06398,1.06398,0.856173,0.856173,5.6931,4.62226,2.49058,1.49749,1.25822,1.06398,0.856173,5.6931,5.6931,5.6931,5.6931,5.6931,5.6931,5.6931,5.6931,5.6931,5.6931,5.6931,1,1,1,1,1,1,1,1,1,1,1,4.62226,4.62226,4.62226,4.62226,4.62226,4.62226,4.62226,4.62226,4.62226,4.62226,4.62226,1,1,1,1,1,1,1,1,1,1,1,2.49058,2.49058,2.49058,2.49058,2.49058,2.49058,2.49058,2.49058,2.49058,2.49058,2.49058,1,1,1,1,1,1,1,1,1,1,1,1.49749,1.49749,1.49749,1.49749,1.49749,1.49749,1.49749,1.49749,1.49749,1.49749,1.49749,1,1,1,1,1,1,1,1,1,1,1,1.25822,1.25822,1.25822,1.25822,1.25822,1.25822,1.25822,1.25822,1.25822,1.25822,1.25822,1,1,1,1,1,1,1,1,1,1,1,1.06398,1.06398,1.06398,1.06398,1.06398,1.06398,1.06398,1.06398,1.06398,1.06398,1.06398,1,1,1,1,1,1,1,1,1,1,1,0.856173,0.856173,0.856173,0.856173,0.856173,0.856173,0.856173,0.856173,0.856173,0.856173,0.856173,1,1,1,1,1,1,1,1,1,1,1
"541","111.395",0.99632,0.0232253,6,95,0,-106.455,0.00744806,2.05427,1.00416,0.67057,0.0535448,1.00748,1.00748,7.80112,7.80112,2.72962,2.72962,1.95535,1.95535,9.77198,9.77198,9.45743,9.45743,6.06938,6.06938,2.44923,2.44923,1.70174,1.70174,1.18817,1.18817,0.741546,0.741546,9.77198,9.45743,6.06938,2.44923,1.70174,1.18817,0.741546,9.77198,9.77198,9.77198,9.77198,9.77198,9.77198,9.77198,9.77198,9.77198,9.77198,9.77198,1,1,1,1,1,1,1,1,1,1,1,9.45743,9.45743,9.45743,9.45743,9.45743,9.45743,9.45743,9.45743,9.45743,9.45743,9.45743,1,1,1,1,1,1,1,1,1,1,1,6.06938,6.06938,6.06938,6.06938,6.06938,6.06938,6.06938,6.06938,6.06938,6.06938,6.06938,1,1,1,1,1,1,1,1,1,1,1,2.44923,2.44923,2.44923,2.44923,2.44923,2.44923,2.44923,2.44923,2.44923,2.44923,2.44923,1,1,1,1,1,1,1,1,1,1,1,1.70174,1.70174,1.70174,1.70174,1.70174,1.70174,1.70174,1.70174,1.70174,1.70174,1.70174,1,1,1,1,1,1,1,1,1,1,1,1.18817,1.18817,1.18817,1.18817,1.18817,1.18817,1.18817,1.18817,1.18817,1.18817,1.18817,1,1,1,1,1,1,1,1,1,1,1,0.741546,0.741546,0.741546,0.741546,0.741546,0.741546,0.741546,0.741546,0.741546,0.741546,0.741546,1,1,1,1,1,1,1,1,1,1,1
"542","108.897",0.986852,0.0232253,7,127,0,-106.992,0.00443873,1.99268,0.704583,1.11467,0.037999,1.00445,1.00445,7.33519,7.33519,2.023,2.023,3.04857,3.04857,9.11439,9.11439,8.88055,8.88055,6.41372,6.41372,3.50437,3.50437,2.76827,2.76827,2.19619,2.19619,1.62208,1.62208,9.11439,8.88055,6.41372,3.50437,2.76827,2.19619,1.62208,9.11439,9.11439,9.11439,9.11439,9.11439,9.11439,9.11439,9.11439,9.11439,9.11439,9.11439,1,1,1,1,1,1,1,1,1,1,1,8.88055,8.88055,8.88055,8.88055,8.88055,8.88055,8.88055,8.88055,8.88055,8.88055,8.88055,1,1,1,1,1,1,1,1,1,1,1,6.41372,6.41372,6.41372,6.41372,6.41372,6.41372,6.41372,6.41372,6.41372,6.41372,6.41372,1,1,1,1,1,1,1,1,1,1,1,3.50437,3.50437,3.50437,3.50437,3.50437,3.50437,3.50437,3.50437,3.50437,3.50437,3.50437,1,1,1,1,1,1,1,1,1,1,1,2.76827,2.76827,2.76827,2.76827,2.76827,2.76827,2.76827,2.76827,2.76827,2.76827,2.76827,1,1,1,1,1,1,1,1,1,1,1,2.19619,2.19619,2.19619,2.19619,2.19619,2.19619,2.19619,2.19619,2.19619,2.19619,2.19619,1,1,1,1,1,1,1,1,1,1,1,1.62208,1.62208,1.62208,1.62208,1.62208,1.62208,1.62208,1.62208,1.62208,1.62208,1.62208,1,1,1,1,1,1,1,1,1,1,1
"543","113.085",0.999781,0.0232253,6,127,0,-110.459,0.0067772,2.08536,2.1486,0.103452,0.0484425,1.0068,1.0068,8.0475,8.0475,8.57285,8.57285,1.10899,1.10899,8.908,8.908,8.54218,8.54218,4.54726,4.54726,1.01985,1.01985,0.542985,0.542985,0.289865,0.289865,0.126672,0.126672,8.908,8.54218,4.54726,1.01985,0.542985,0.289865,0.126672,8.908,8.908,8.908,8.908,8.908,8.908,8.908,8.908,8.908,8.908,8.908,1,1,1,1,1,1,1,1,1,1,1,8.54218,8.54218,8.54218,8.54218,8.54218,8.54218,8.54218,8.54218,8.54218,8.54218,8.54218,1,1,1,1,1,1,1,1,1,1,1,4.54726,4.54726,4.54726,4.54726,4.54726,4.54726,4.54726,4.54726,4.54726,4.54726,4.54726,1,1,1,1,1,1,1,1,1,1,1,1.01985,1.01985,1.01985,1.01985,1.01985,1.01985,1.01985,1.01985,1.01985,1.01985,1.01985,1,1,1,1,1,1,1,1,1,1,1,0.542985,0.542985,0.542985,0.542985,0.542985,0.542985,0.542985,0.542985,0.542985,0.542985,0.542985,1,1,1,1,1,1,1,1,1,1,1,0.289865,0.289865,0.289865,0.289865,0.289865,0.289865,0.289865,0.289865,0.289865,0.289865,0.289865,1,1,1,1,1,1,1,1,1,1,1,0.126672,0.126672,0.126672,0.126672,0.126672,0.126672,0.126672,0.126672,0.126672,0.126672,0.126672,1,1,1,1,1,1,1,1,1,1,1
"544","110.867",0.984698,0.0232253,6,127,0,-109.914,0.0111791,2.20273,1.84441,0.321077,0.0556207,1.01124,1.01124,9.04972,9.04972,6.32434,6.32434,1.37861,1.37861,10.1648,10.1648,9.81189,9.81189,5.81063,5.81063,1.72301,1.72301,1.03612,1.03612,0.624886,0.624886,0.320921,0.320921,10.1648,9.81189,5.81063,1.72301,1.03612,0.624886,0.320921,10.1648,10.1648,10.1648,10.1648,10.1648,10.1648,10.1648,10.1648,10.1648,10.1648,10.1648,1,1,1,1,1,1,1,1,1,1,1,9.81189,9.81189,9.81189,9.81189,9.81189,9.81189,9.81189,9.81189,9.81189,9.81189,9.81189,1,1,1,1,1,1,1,1,1,1,1,5.81063,5.81063,5.81063,5.81063,5.81063,5.81063,5.81063,5.81063,5.81063,5.81063,5.81063,1,1,1,1,1,1,1,1,1,1,1,1.72301,1.72301,1.72301,1.72301,1.72301,1.72301,1.72301,1.72301,1.72301,1.72301,1.72301,1,1,1,1,1,1,1,1,1,1,1,1.03612,1.03612,1.03612,1.03612,1.03612,1.03612,1.03612,1.03612,1.03612,1.03612,1.03612,1,1,1,1,1,1,1,1,1,1,1,0.624886,0.624886,0.624886,0.624886,0.624886,0.624886,0.624886,0.624886,0.624886,0.624886,0.624886,1,1,1,1,1,1,1,1,1,1,1,0.320921,0.320921,0.320921,0.320921,0.320921,0.320921,0.320921,0.320921,0.320921,0.320921,0.320921,1,1,1,1,1,1,1,1,1,1,1
"545","113.293",0.997599,0.0232253,7,127,0,-109.687,0.00364043,2.22385,3.25077,0.137157,0.049917,1.00365,1.00365,9.24287,9.24287,25.8101,25.8101,1.14701,1.14701,9.48005,9.48005,9.1324,9.1324,5.13767,5.13767,1.24579,1.24579,0.679611,0.679611,0.371061,0.371061,0.166835,0.166835,9.48005,9.1324,5.13767,1.24579,0.679611,0.371061,0.166835,9.48005,9.48005,9.48005,9.48005,9.48005,9.48005,9.48005,9.48005,9.48005,9.48005,9.48005,1,1,1,1,1,1,1,1,1,1,1,9.1324,9.1324,9.1324,9.1324,9.1324,9.1324,9.1324,9.1324,9.1324,9.1324,9.1324,1,1,1,1,1,1,1,1,1,1,1,5.13767,5.13767,5.13767,5.13767,5.13767,5.13767,5.13767,5.13767,5.13767,5.13767,5.13767,1,1,1,1,1,1,1,1,1,1,1,1.24579,1.24579,1.24579,1.24579,1.24579,1.24579,1.24579,1.24579,1.24579,1.24579,1.24579,1,1,1,1,1,1,1,1,1,1,1,0.679611,0.679611,0.679611,0.679611,0.679611,0.679611,0.679611,0.679611,0.679611,0.679611,0.679611,1,1,1,1,1,1,1,1,1,1,1,0.371061,0.371061,0.371061,0.371061,0.371061,0.371061,0.371061,0.371061,0.371061,0.371061,0.371061,1,1,1,1,1,1,1,1,1,1,1,0.166835,0.166835,0.166835,0.166835,0.166835,0.166835,0.166835,0.166835,0.166835,0.166835,0.166835,1,1,1,1,1,1,1,1,1,1,1
"546","112.787",0.995475,0.0232253,7,127,0,-111.338,0.00815969,2.25815,7.46109,0.413508,0.0453238,1.00819,1.00819,9.56536,9.56536,1739.05,1739.05,1.51211,1.51211,9.50557,9.50557,9.24967,9.24967,6.0493,6.0493,2.08637,2.08637,1.31918,1.31918,0.834106,0.834106,0.455041,0.455041,9.50557,9.24967,6.0493,2.08637,1.31918,0.834106,0.455041,9.50557,9.50557,9.50557,9.50557,9.50557,9.50557,9.50557,9.50557,9.50557,9.50557,9.50557,1,1,1,1,1,1,1,1,1,1,1,9.24967,9.24967,9.24967,9.24967,9.24967,9.24967,9.24967,9.24967,9.24967,9.24967,9.24967,1,1,1,1,1,1,1,1,1,1,1,6.0493,6.0493,6.0493,6.0493,6.0493,6.0493,6.0493,6.0493,6.0493,6.0493,6.0493,1,1,1,1,1,1,1,1,1,1,1,2.08637,2.08637,2.08637,2.08637,2.08637,2.08637,2.08637,2.08637,2.08637,2.08637,2.08637,1,1,1,1,1,1,1,1,1,1,1,1.31918,1.31918,1.31918,1.31918,1.31918,1.31918,1.31918,1.31918,1.31918,1.31918,1.31918,1,1,1,1,1,1,1,1,1,1,1,0.834106,0.834106,0.834106,0.834106,0.834106,0.834106,0.834106,0.834106,0.834106,0.834106,0.834106,1,1,1,1,1,1,1,1,1,1,1,0.455041,0.455041,0.455041,0.455041,0.455041,0.455041,0.455041,0.455041,0.455041,0.455041,0.455041,1,1,1,1,1,1,1,1,1,1,1
"547","112.167",0.999508,0.0232253,7,255,0,-109.972,-0.00217624,2.26451,6.38664,0.438391,0.048031,0.997826,0.997826,9.6264,9.6264,593.855,593.855,1.55021,1.55021,9.5745,9.5745,9.32272,9.32272,6.15905,6.15905,2.1799,2.1799,1.39389,1.39389,0.89131,0.89131,0.493539,0.493539,9.5745,9.32272,6.15905,2.1799,1.39389,0.89131,0.493539,9.5745,9.5745,9.5745,9.5745,9.5745,9.5745,9.5745,9.5745,9.5745,9.5745,9.5745,1,1,1,1,1,1,1,1,1,1,1,9.32272,9.32272,9.32272,9.32272,9.32272,9.32272,9.32272,9.32272,9.32272,9.32272,9.32272,1,1,1,1,1,1,1,1,1,1,1,6.15905,6.15905,6.15905,6.15905,6.15905,6.15905,6.15905,6.15905,6.15905,6.15905,6.15905,1,1,1,1,1,1,1,1,1,1,1,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,2.1799,1,1,1,1,1,1,1,1,1,1,1,1.39389,1.39389,1.39389,1.39389,1.39389,1.39389,1.39389,1.39389,1.39389,1.39389,1.39389,1,1,1,1,1,1,1,1,1,1,1,0.89131,0.89131,0.89131,0.89131,0.89131,0.89131,0.89131,0.89131,0.89131,0.89131,0.89131,1,1,1,1,1,1,1,1,1,1,1,0.493539,0.493539,0.493539,0.493539,0.493539,0.493539,0.493539,0.493539,0.493539,0.493539,0.493539,1,1,1,1,1,1,1,1,1,1,1
"548","110.843",0.984661,0.0232253,6,95,0,-106.874,0.014069,2.13943,1.90741,0.599588,0.0429829,1.01417,1.01417,8.49461,8.49461,6.73564,6.73564,1.82137,1.82137,9.21834,9.21834,8.97769,8.97769,6.05701,6.05701,2.4192,2.4192,1.64667,1.64667,1.12315,1.12315,0.678302,0.678302,9.21834,8.97769,6.05701,2.4192,1.64667,1.12315,0.678302,9.21834,9.21834,9.21834,9.21834,9.21834,9.21834,9.21834,9.21834,9.21834,9.21834,9.21834,1,1,1,1,1,1,1,1,1,1,1,8.97769,8.97769,8.97769,8.97769,8.97769,8.97769,8.97769,8.97769,8.97769,8.97769,8.97769,1,1,1,1,1,1,1,1,1,1,1,6.05701,6.05701,6.05701,6.05701,6.05701,6.05701,6.05701,6.05701,6.05701,6.05701,6.05701,1,1,1,1,1,1,1,1,1,1,1,2.4192,2.4192,2.4192,2.4192,2.4192,2.4192,2.4192,2.4192,2.4192,2.4192,2.4192,1,1,1,1,1,1,1,1,1,1,1,1.64667,1.64667,1.64667,1.64667,1.64667,1.64667,1.64667,1.64667,1.64667,1.64667,1.64667,1,1,1,1,1,1,1,1,1,1,1,1.12315,1.12315,1.12315,1.12315,1.12315,1.12315,1.12315,1.12315,1.12315,1.12315,1.12315,1,1,1,1,1,1,1,1,1,1,1,0.678302,0.678302,0.678302,0.678302,0.678302,0.678302,0.678302,0.678302,0.678302,0.678302,0.678302,1,1,1,1,1,1,1,1,1,1,1
"549","109.859",0.989757,0.0232253,7,255,0,-108.046,0.00451719,2.1351,0.99545,1.28359,0.0392307,1.00453,1.00453,8.45788,8.45788,2.70594,2.70594,3.60958,3.60958,9.56875,9.56875,9.39984,9.39984,7.38659,7.38659,4.51598,4.51598,3.70738,3.70738,3.05171,3.05171,2.36388,2.36388,9.56875,9.39984,7.38659,4.51598,3.70738,3.05171,2.36388,9.56875,9.56875,9.56875,9.56875,9.56875,9.56875,9.56875,9.56875,9.56875,9.56875,9.56875,1,1,1,1,1,1,1,1,1,1,1,9.39984,9.39984,9.39984,9.39984,9.39984,9.39984,9.39984,9.39984,9.39984,9.39984,9.39984,1,1,1,1,1,1,1,1,1,1,1,7.38659,7.38659,7.38659,7.38659,7.38659,7.38659,7.38659,7.38659,7.38659,7.38659,7.38659,1,1,1,1,1,1,1,1,1,1,1,4.51598,4.51598,4.51598,4.51598,4.51598,4.51598,4.51598,4.51598,4.51598,4.51598,4.51598,1,1,1,1,1,1,1,1,1,1,1,3.70738,3.70738,3.70738,3.70738,3.70738,3.70738,3.70738,3.70738,3.70738,3.70738,3.70738,1,1,1,1,1,1,1,1,1,1,1,3.05171,3.05171,3.05171,3.05171,3.05171,3.05171,3.05171,3.05171,3.05171,3.05171,3.05171,1,1,1,1,1,1,1,1,1,1,1,2.36388,2.36388,2.36388,2.36388,2.36388,2.36388,2.36388,2.36388,2.36388,2.36388,2.36388,1,1,1,1,1,1,1,1,1,1,1
